Service Cost Centre,Account Detail,Description,HBC ref no,Name,Payment date,Net Amount(£)
HYNDBURN CEMETERIES,AGENCY STAFF,AGENCY STAFF W/E 17.07.2022,B000023448/19414,PROMAN SUPPLY CHAIN LTD,03/08/2022,416.19
PARKS & OPEN SPACES,AGENCY STAFF,AGENCYSTAFF W/E 24.07.2022,B000023448/19414,PROMAN SUPPLY CHAIN LTD,03/08/2022,424.26
PARKS & OPEN SPACES,AGENCY STAFF,AGENCY STAFF W/E 17.07.22,B000023448/19414,PROMAN SUPPLY CHAIN LTD,03/08/2022,446.83
PARKS & OPEN SPACES,AGENCY STAFF,AGENCY STAFF W/E 17.07.22,B000023448/19414,PROMAN SUPPLY CHAIN LTD,03/08/2022,542.49
HYNDBURN CEMETERIES,AGENCY STAFF,AGENCY STAFF W/E 03.07.22 10.07.22 17.07.22,B000023448/19414,PROMAN SUPPLY CHAIN LTD,03/08/2022,1352.61
HYNDBURN CEMETERIES,AGENCY STAFF,AGENCY STAFF W/E 03.07/22 10.07.22 17.07.22,B000023448/19414,PROMAN SUPPLY CHAIN LTD,03/08/2022,1424.57
WASTE SERVICES,AGENCY STAFF,AGENCY STAFF W/E 24.07.2022,B000023448/55740,RAPID RECRUITMENT LTD,03/08/2022,535.76
WASTE SERVICES,HEALTH SCREENING,HEARING SCREENING,B000023448/56060,SOUND ADVICE SAFETY & HEALTH LTD,03/08/2022,330.00
UKSPF - FUND ADMINISTRATION,FEES-ANALYSTS & CONSULTANTS,CONSULTANCY ADVISE,B000023448/65816,BRADSHAW ADVISARY LTD,03/08/2022,19500.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000023450/59301,CONSULTANTS & SPEC SURVEYORS LTD,03/08/2022,350.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000023450/7874,STANNAH LIFT SERVICES LIMITED,03/08/2022,3184.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000023450/7874,STANNAH LIFT SERVICES LIMITED,03/08/2022,3827.00
Corporate Property Bus Unit,FEES-ANALYSTS & CONSULTANTS,STRUCTURAL REPORT ,B000023451/1072,D J LINGARD & ASSOCIATES,03/08/2022,360.00
ACC TOWN HALL,CLEANING OF BUILDINGS,UTILITY COSTS - APRIL - JUNE 22,B000023451/29112,HYNDBURN LEISURE,03/08/2022,3232.43
SCAITCLIFFE HOUSE,CLEANING MATERIALS,CLEANING MATERIALS,B000023451/7033,OPTION HYGIENE,03/08/2022,376.53
MARKETS - OPERATIONS,MARKETING INITIATIVES,ADVERTISEMENT AUGUST,B000023452/52885,ACORN COMMUNITY NEWS,03/08/2022,350.00
PARKS & OPEN SPACES,PRIVATE CONTRACTORS WORK,WEEKLY CLEAN  AUG 2022,B000023454/50873,SERVICEMASTER,04/08/2022,254.96
PARKS & OPEN SPACES,PRIVATE CONTRACTORS WORK,WEEKLY CLEANING  AUG 2022,B000023454/50873,SERVICEMASTER,04/08/2022,318.79
PARKS & OPEN SPACES,ASSET MAINT R&M,PARKER ST BOWLS WRA ,B000023454/57133,MITIE (UK) LIMITED,04/08/2022,300.00
HYNDBURN CEMETERIES,ASSET MAINT R&M,DILL HAL CEM  WRA ,B000023454/57133,MITIE (UK) LIMITED,04/08/2022,300.00
LIBRARY ST DEPOT,ASSET MAINT R&M,CVMU WRA,B000023454/57133,MITIE (UK) LIMITED,04/08/2022,300.00
PARKS & OPEN SPACES,ASSET MAINT R&M,WILSONS PLAYING PAVILION  WRA ,B000023454/57133,MITIE (UK) LIMITED,04/08/2022,300.00
PARKS & OPEN SPACES,ASSET MAINT R&M,LOWERFOLD PARK PAV  WRA ,B000023454/57133,MITIE (UK) LIMITED,04/08/2022,300.00
PARKS & OPEN SPACES,ASSET MAINT R&M,MEMORIAL PARK PAV  WRA ,B000023454/57133,MITIE (UK) LIMITED,04/08/2022,300.00
PARKS & OPEN SPACES,ASSET MAINT R&M,MERCER PARK BOWLS WRA ,B000023454/57133,MITIE (UK) LIMITED,04/08/2022,300.00
HAWORTH ART GALLERY,ASSET MAINT R&M,HAWORTH ART STABLES  WRA ,B000023454/57133,MITIE (UK) LIMITED,04/08/2022,300.00
PARKS & OPEN SPACES,ASSET MAINT R&M,KING G V PAV  WRA ,B000023454/57133,MITIE (UK) LIMITED,04/08/2022,350.00
HAWORTH ART GALLERY,ASSET MAINT R&M,HAWORTH ART GALL  WRA ,B000023454/57133,MITIE (UK) LIMITED,04/08/2022,500.00
COVID TESTING,GENERAL REPAIR & MAINT BLDGS,DEEP CLEAN,B000023455/50873,SERVICEMASTER,04/08/2022,260.00
LEISURE IN HYNDBURN,LIH R&M,ACC TOWN HALL  WRA ,B000023455/57133,MITIE (UK) LIMITED,04/08/2022,975.00
LIFT IMPROVEMENTS,CONTRACTOR OTHER,MAKET HALL NEW DOOR FELTS,B000023455/64522,R J LIFT SERVICES LTD,04/08/2022,375.00
LIFT IMPROVEMENTS,CONTRACTOR OTHER,MARKET HALL  SHORTEN OSG ROPE,B000023455/64522,R J LIFT SERVICES LTD,04/08/2022,490.00
LIFT IMPROVEMENTS,CONTRACTOR OTHER,MARKET HALL  SUPPLY AND INSTALLNEW GSM,B000023455/64522,R J LIFT SERVICES LTD,04/08/2022,2310.00
LIFT IMPROVEMENTS,CONTRACTOR OTHER,MARKET HALL NEW LCE PCB AND SOFTWARE UPDATES,B000023455/64522,R J LIFT SERVICES LTD,04/08/2022,2324.84
LEISURE IN HYNDBURN,ASSET MAINT R&M,ACC TOWN HALL SURVEY,B000023456/1072,D J LINGARD & ASSOCIATES,08/08/2022,360.00
OAKHILL BANDSTAND,CONTRACTOR OTHER,OAKHILL PARK BANDSTAND WORKS,B000023456/21792,H & M BUILDING & JOINERY LTD,08/08/2022,15059.00
HUMAN RESOURCES,OD AND EQUALITY,CIPD LEVEL 5  ,B000023456/544,BLACKBURN COLLEGE,08/08/2022,2390.00
WILLOWS LANE REFURB,CONTRACTOR OTHER,WILLOWS LANE KITCHEN BATHROOM UPGRADE,B000023456/59128,GEORGE PEARCE & SONS LTD,08/08/2022,9033.51
PARKS & OPEN SPACES,ELECTRICITY,COMMUNITY HUB  JUL 22,B000023456/59343,EDF ENERGY,08/08/2022,342.46
LIBRARY ST DEPOT,ELECTRICITY,CVMU  JUL 22,B000023456/59343,EDF ENERGY,08/08/2022,772.56
PARKS & OPEN SPACES,ELECTRICITY,COMMUNITY HUB JAN 22,B000023456/59343,EDF ENERGY,08/08/2022,777.05
GYPSY SITE,ELECTRICITY,GYPSY SITE  1.5.22 - 29.5.22,B000023456/59343,EDF ENERGY,08/08/2022,1542.98
LEISURE IN HYNDBURN,ELECTRICITY,MERCER HALL JUL 22,B000023456/59343,EDF ENERGY,08/08/2022,2033.48
SCAITCLIFFE HOUSE,ELECTRICITY,SCAITCLIFFE  JUL 22,B000023456/59343,EDF ENERGY,08/08/2022,2214.52
MARKETS - OPERATIONS,ELECTRICITY,ACC MARKET  JUL 22,B000023456/59343,EDF ENERGY,08/08/2022,3528.90
PROPOSED SELEC LICENSING 2017,AGENCY STAFF,STAFF PE 31.07.22,B000023456/61657,G2 RECRUITMENT SOLUTIONS,08/08/2022,1874.05
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,TEMP STAFF WE 24.07.22,B000023457/33923,EDEN BROWN LIMITED,08/08/2022,1010.10
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,TEMP STAFF WE 24.07.22,B000023457/55150,VENN GROUP LIMITED,08/08/2022,1147.00
ENVIRONMENTAL PROTECTION TEAM,AGENCY STAFF,STAFF WC 25.07.22,B000023457/58852,OYSTER PARTNERSHIP,08/08/2022,494.00
ENVIRONMENTAL PROTECTION TEAM,AGENCY STAFF,STAFF WC 30.05.22,B000023457/58852,OYSTER PARTNERSHIP,08/08/2022,880.67
HEALTH FOOD & SAFETY,AGENCY STAFF,STAFF WB 25.07.22,B000023457/58852,OYSTER PARTNERSHIP,08/08/2022,936.00
PROPOSED SELEC LICENSING 2017,AGENCY STAFF,STAFF WB 25.07.22,B000023457/58852,OYSTER PARTNERSHIP,08/08/2022,1443.00
ENVIRONMENTAL PROTECTION TEAM,AGENCY STAFF,STAF WE 25.07.22,B000023457/58852,OYSTER PARTNERSHIP,08/08/2022,1467.79
ACC TOWN HALL,ELECTRICITY,ACC TOWN HALL JUL 22,B000023457/59343,EDF ENERGY,08/08/2022,1776.02
LEISURE IN HYNDBURN,ELECTRICITY,SPORTS CENTRE JUL 22,B000023457/59343,EDF ENERGY,08/08/2022,4875.20
AGE CONCERN BLG RENOV GRANT,CAPITAL GRANTS,GRANT,B000023457/59380,PEEL RESIDENTS GROUP,08/08/2022,8775.69
COUNCIL TAX REBATE,AGENCY STAFF,STAFF WE 24.7.22,B000023457/60568,CUMMINS MELLOR,08/08/2022,1287.60
COUNCIL TAX REBATE,AGENCY STAFF,STAFF WE 31.07.22,B000023457/60568,CUMMINS MELLOR,08/08/2022,1287.60
ENVIRONMENTAL PROTECTION TEAM,AGENCY STAFF,STAFF PE 31.07.22,B000023457/61657,G2 RECRUITMENT SOLUTIONS,08/08/2022,1012.50
HOUSING ADVICE,AGENCY STAFF,STAFF PE 29.07.22,B000023457/61860,VIVID RESOURCING,08/08/2022,505.77
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,STAFF WE 31.07.22,B000023458/33923,EDEN BROWN LIMITED,08/08/2022,1521.48
CUSTOMER SERVICES,AGENCY STAFF,TEMP STAFF WE 31.07.22,B000023458/46341,MORGAN HUNT UK LTD,08/08/2022,999.00
CUSTOMER SERVICES,AGENCY STAFF,TEMP STAFF WE 31.07.22,B000023458/46341,MORGAN HUNT UK LTD,08/08/2022,1075.59
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000023459/30178,B3P SERVICES LTD,08/08/2022,3921.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000023459/61433,JCM STEEL FABRICATIONS LTD,08/08/2022,6216.00
ENVIRONMENTAL HEALTH,CVMU,WATER BILL,P-CARD - AUG 22,WATERPLUS,08/08/2022,280.75
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,"RIVETS, STICKER, HEAT SHEILDS",B000023461/1164,DENNIS EAGLE LIMITED,10/08/2022,271.70
VEHICLE MAINT SUPERVISION,MATERIALS-DIRECT,SUNDRIES,B000023461/28065,WURTH UK LTD,10/08/2022,371.26
PARKS & OPEN SPACES,MATERIALS-DIRECT,GRASS BAGS AND FRAMES,B000023461/442,BALMERS GARDEN MACHINERY,10/08/2022,430.95
LIBRARY ST DEPOT,CLEANING,CLEANING CVMU,B000023461/50873,SERVICEMASTER,10/08/2022,637.45
MOT GENERAL,AGENCY STAFF,TEMP STAFF,B000023461/61466,AUTOTECH RECRUIT,10/08/2022,1080.00
VEHICLE MAINT SUPERVISION,MATERIALS-DIRECT,WORKWEAR,B000023461/7417,TEXICARE LTD,10/08/2022,468.75
GREEN INFRASTRUCTURE,GREEN INFRASTRUCTURE,PLECK MEADOWS MASTER PLAN UPDATES,B000023462/24110,NEWGROUND CIC,10/08/2022,310.00
LAND CHARGES,SEARCH FEES,LLC SEARCHES,B000023462/2496,LANCASHIRE COUNTY COUNCIL,10/08/2022,300.70
REGISTRATION OF ELECTORS,STATIONERY,RELEASE 65 SCHOFIELDS,B000023462/50652,THOMSON REUTERS PROFESSIONAL UK LTD,10/08/2022,314.00
Corporate Property Bus Unit,AGENCY STAFF,STAFF WC 25.07.22,B000023462/61860,VIVID RESOURCING,10/08/2022,1650.00
Corporate Property Bus Unit,AGENCY STAFF,STAFF WC 18.07.22,B000023462/61860,VIVID RESOURCING,10/08/2022,1650.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000023462/62357,UPASALPHA LIMITED,10/08/2022,7000.00
COVID 19,PRIVATE CONTRACTORS WORK,ACCY CEM CLEANING,B000023464/50873,SERVICEMASTER,10/08/2022,637.45
ACCRINGTON CREMATORIUM,VISUAL TRIBUTES,MUSIC/MEDIA CHARGES,B000023464/55609,OBITUS (VIVEDIA LTD),10/08/2022,610.00
WASTE SERVICES,AGENCY STAFF,AGENCY STAFF W/C 31.07.2022,B000023464/55740,RAPID RECRUITMENT LTD,10/08/2022,535.76
ACCRINGTON TOWN CENTRE,EVENT EXPENDITURE,JUBILEE - CIVIC DAY,B000023464/64476,KAYS TRAFFIC MANAGEMENT SYSTEMS LTD,10/08/2022,1810.00
ACCRINGTON TOWN CENTRE,EVENT EXPENDITURE,EVENT - THE WHALE,B000023464/67891,MAYNINETEEN LIMITED,10/08/2022,4900.00
WILLOWS LANE DEPOT,DEPOT COSTS,FUEL PUMP MAINTENANCE,B000023464/67893,PUMP & TANK SOLUTIONS,10/08/2022,1970.00
ECONOMIC DEVELOPMENT FUND,FEES-ANALYSTS & CONSULTANTS,CYCLE PS LIMITED - MARKET CHAMBERS,B000023464/67894,WOMBLE BOND DICKINSON (UK) LLP,10/08/2022,1900.00
TIPPING CHARGES,HIRED VEHICLE,EMPTY BAYS WILLOWS LANE,B000023464/9294,STANLEY BROTHERS (TIPPERS) LTD,10/08/2022,540.00
Corporate Property Bus Unit,FEES-ANALYSTS & CONSULTANTS,PROFESSIONAL FFES,B000023465/65649,LEA HOUGH AND CO,10/08/2022,1080.00
MANAGEMENT BUSINESS UNIT,ADVERTISING,JOB ADVERT,B000023465/67691,PLANNINGJOBS.COM LIMITED,10/08/2022,1660.00
DEVELOPMENT,CONTBN HYNDBURN HOMEWISE,HOME IMPROVEMENT SERVICE - JULY-SEPT 22,B000023467/1957,HOMEWISE SOCIETY LTD,10/08/2022,6233.13
DEVELOPMENT,CONTBN HYNDBURN HOMEWISE,HIOME IMPROVEMENT SERVICE - APR-JUN 22,B000023467/1957,HOMEWISE SOCIETY LTD,10/08/2022,6233.13
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000023467/21792,H & M BUILDING & JOINERY LTD,10/08/2022,8995.13
COMMUNITY HUB YOUTH SUPPORT GR,GRANTS,GRANT - AUGUST 22,B000023467/56041,COMMUNITY SOLUTIONS NORTH WEST LTD,10/08/2022,8053.00
DEV CONTROL,FEES-ANALYSTS & CONSULTANTS,PROFESSIONAL SERVICES ,B000023467/59174,KEPPIE MASSIE,10/08/2022,2500.00
P & C G ,IT,PC UPGRADES,P-CARD - AUG 22,AMAZON,10/08/2022,678.62
HOUSING BENEFIT ADMIN,SECURITY SERVICES,G4S,35557,G4S,12/08/2022,387.97
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,STAFF WE 31.07.22,B000023469/33923,EDEN BROWN LIMITED,12/08/2022,1010.10
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,STAFF WE 07.08.22,B000023469/33923,EDEN BROWN LIMITED,12/08/2022,1105.46
CUSTOMER SERVICES,AGENCY STAFF,STAFF WE 07.08.22,B000023469/46341,MORGAN HUNT UK LTD,12/08/2022,891.00
CUSTOMER SERVICES,AGENCY STAFF,STAFF WE 07.08.22,B000023469/46341,MORGAN HUNT UK LTD,12/08/2022,1075.59
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,STAFF WE 31.07.22,B000023469/55150,VENN GROUP LIMITED,12/08/2022,1147.00
HEALTH FOOD & SAFETY,AGENCY STAFF,STAFF W/E 1.8.22,B000023469/58852,OYSTER PARTNERSHIP,12/08/2022,990.60
PROPOSED SELEC LICENSING 2017,AGENCY STAFF,STAFF WB 01.08.22,B000023469/58852,OYSTER PARTNERSHIP,12/08/2022,1443.00
ENVIRONMENTAL PROTECTION TEAM,AGENCY STAFF,STAFF W/C 01.08.22,B000023469/58852,OYSTER PARTNERSHIP,12/08/2022,1467.79
COVID BACKFILL,AGENCY STAFF,STAFF W/C 01.08.22,B000023469/58852,OYSTER PARTNERSHIP,12/08/2022,2385.00
COVID BACKFILL,AGENCY STAFF,STAFF W/C 25.07.22,B000023469/58852,OYSTER PARTNERSHIP,12/08/2022,2650.00
ENVIRONMENTAL PROTECTION TEAM,AGENCY STAFF,STAFF P/E 22.05.22,B000023469/61860,VIVID RESOURCING,12/08/2022,1067.69
ENVIRONMENTAL PROTECTION TEAM,AGENCY STAFF,STAFF P/E 12.06.22,B000023469/61860,VIVID RESOURCING,12/08/2022,1336.87
ENVIRONMENTAL PROTECTION TEAM,AGENCY STAFF,STAFF P/E 26.06.22,B000023469/61860,VIVID RESOURCING,12/08/2022,1415.56
ENVIRONMENTAL PROTECTION TEAM,AGENCY STAFF,STAFF P/E 19.06.22,B000023469/61860,VIVID RESOURCING,12/08/2022,1448.67
ENVIRONMENTAL PROTECTION TEAM,AGENCY STAFF,STAFF P/E 29.05.22  05.06.22,B000023469/61860,VIVID RESOURCING,12/08/2022,2118.18
WILLOWS LANE REFURB,CONTRACTOR OTHER,WILLOWS LANE KITCHEN AND BATHROOM UPGRADE,B000023470/24998,FULL CIRCUIT FIRE & SECURITY LTD,15/08/2022,731.65
HOUSING ADVICE,AGENCY STAFF,STAFF PE 07.08.22,B000023470/61860,VIVID RESOURCING,15/08/2022,1514.21
LOCAL TAXATION,LEGAL FEES,DEBT COLLECTION,B000023470/66036,MARSTON (HOLDINGS) LTD,15/08/2022,2792.56
HAWORTH ART GALLERY,NEW EQUIPMENT,RACKING FOR CRAFT STORE,B000023470/66493,MORPLAN LIMITED,15/08/2022,335.00
GENERAL MAINTENANCE,WORK DONE DLO-HIGHWAYS,CLEARANCE OF TRASH SCREENS,B000023471/28458,MARCHBRIDGE BUILDERS LTD,15/08/2022,898.65
LEISURE IN HYNDBURN,GRANTS-GENERAL,SPORT ENGLAND CLAIM  OCT 21 - MAR 22,B000023471/29112,HYNDBURN LEISURE,15/08/2022,71391.00
SCAITCLIFFE HOUSE,MISC EXPENSES OTHER,CONFIDENTIAL WASTE DISPOSAL,B000023471/54964,ECS LTD,15/08/2022,531.00
ENVIRONMENTAL PROTECTION TEAM,AGENCY STAFF,STAFF PE 29.07.22,B000023471/61860,VIVID RESOURCING,15/08/2022,1047.91
ENVIRONMENTAL PROTECTION TEAM,AGENCY STAFF,STAFF P/E 24.07.22,B000023471/61860,VIVID RESOURCING,15/08/2022,1328.27
ENVIRONMENTAL PROTECTION TEAM,AGENCY STAFF,STAFF PE 17.07.22,B000023471/61860,VIVID RESOURCING,15/08/2022,1474.04
COMPUTER SERVICES,BROADBAND,INTRANET INCREASE FROM 100MB TO 200MB,B000023472/2496,LANCASHIRE COUNTY COUNCIL,15/08/2022,4234.06
COMPUTER SERVICES,BROADBAND,MANAGED INTERNET CONNECTION 1.4.22 TO 31.3.23,B000023472/2496,LANCASHIRE COUNTY COUNCIL,15/08/2022,5610.03
CAFM SYSTEM,COMPUTER COSTS,1 DELL EMC POWERDGE SERVER & SUPPORT,B000023472/67858,TRANSPARENT COMMUNICATIONS LTD,15/08/2022,3030.00
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,TYRES,B000023473/29877,ROSSENDALE VULCANISING (SALES LTD),15/08/2022,5496.00
VEHICLE MAINT SUPERVISION,MATERIALS-DIRECT,HAND CONTROLLER,B000023473/58111,MRB WORKSHOP SERVICES,15/08/2022,1197.70
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,STEAM CLEAN,B000023473/58642,KEEP EM CLEAN,15/08/2022,262.50
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,SPRINGS,B000023473/60483,WASTEPARTS UK LTD,15/08/2022,340.43
MOT GENERAL,AGENCY STAFF,TEMP STAFF,B000023473/61466,AUTOTECH RECRUIT,15/08/2022,1080.00
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,TRACKING DEVICE,B000023473/67686,S I J AUTOMOTIVE LIMITED,15/08/2022,641.00
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,SUCTION HOUSING,B000023473/7688,AEBI SCHMIDT UK LTD,15/08/2022,1584.85
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000023474/61433,JCM STEEL FABRICATIONS LTD,15/08/2022,286.00
COMPUTER SERVICES,RENTAL & MAINT SOFTWARE MISC,PSN CHARGES Q2  MAY - JUL 2022,B000023474/66155,NOMINET UK,15/08/2022,765.94
VEHICLE MAINT SUPERVISION,PRIVATE CONTRACTORS WORK,EV INFRASTRUCTURE REPORT,B000023475/15595,APSE,15/08/2022,6750.00
RECYCLING COLLECTION,HIRED VEHICLE,VEHICLE HIRE,B000023475/2062,INTACK SELF DRIVE,15/08/2022,679.60
REFUSE COLLECTION,CLINICAL WASTE COLLECTION,SHARPS COLLECTION - DOMESTIC,B000023475/62108,RENTOKIL INITIAL UK LTD,15/08/2022,255.00
REFUSE COLLECTION,CLINICAL WASTE COLLECTION,CLINICAL WASTE - SHARPS,B000023475/62108,RENTOKIL INITIAL UK LTD,15/08/2022,400.00
REFUSE COLLECTION,CLINICAL WASTE COLLECTION,SHARPS COLLECTION  - DOMESTIC,B000023475/62108,RENTOKIL INITIAL UK LTD,15/08/2022,665.00
VEHICLE MAINT SUPERVISION,CONTRACT HIRE,CONTRACT HIRE 4 X RCV'S,B000023475/66492,GO PLANT FLEET SERVICES LTD,15/08/2022,149864.88
ECONOMIC DEVELOPMENT FUND,FEES-ANALYSTS & CONSULTANTS,LEGAL FEES ,B000023475/67894,WOMBLE BOND DICKINSON (UK) LLP,15/08/2022,3000.00
LOCAL TAXATION,COMPUTER RENTAL & MAINT,9400 ANNUALS,B000023476/17209,CIVICA UK LIMITED,15/08/2022,420.00
LOCAL TAXATION,COMPUTER RENTAL & MAINT,4 X V240M 3G ANNUALS,B000023476/17209,CIVICA UK LIMITED,15/08/2022,594.99
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000023476/50640,PRISM MEDICAL UK,15/08/2022,1728.08
VEHICLE MAINT SUPERVISION,MATERIALS-DIRECT,ANNUAL MAINT CONTRACT,B000023479/58111,MRB WORKSHOP SERVICES,16/08/2022,2559.50
MOT GENERAL,AGENCY STAFF,TEMP STAFF,B000023479/61466,AUTOTECH RECRUIT,16/08/2022,1080.00
VEHICLE MAINT SUPERVISION,MATERIALS-DIRECT,DOOR LOCK AND HANDLE,B000023479/66129,LOOKERS PRESTON TRADE PARTS CENTRE,16/08/2022,427.52
VEHICLE MAINT SUPERVISION,MATERIALS-DIRECT,TERBERG ATTENDED,B000023479/8014,TERBERG MATEC UK,16/08/2022,295.59
PSDS HLC,CONTRACTOR OTHER,HLC DECARBON ALLIANCE SERV VAL 09,B000023480/48468,ALLIANCE LEISURE SERVICES LTD,17/08/2022,37469.74
HUMAN RESOURCES,OD AND EQUALITY,LEARNING POOL SUBS,B000023480/60910,LEARNING POOL LTD,17/08/2022,9000.00
ENVIRONMENTAL PROTECTION TEAM,AGENCY STAFF,STAFF P/E 03.07.22,B000023480/61860,VIVID RESOURCING,17/08/2022,1368.69
DEVELOPMENT CONTROL B.U.,BASIC PAY,STAFF PERIOD ENDING 03.04.22,B000023480/66417,CARRINGTON WEST LIMITED,17/08/2022,1306.88
ENVIRONMENTAL PROTECTION TEAM,OTHER LICENCES,VET INSPECTION,B000023480/67890,MEARLEY - ACCRINGTON,17/08/2022,508.70
MARKETS - OPERATIONS,MARKETING INITIATIVES,SUMMER ACTIVITIES,B000023481/67755,WRIGGLY ROAD SHOW,17/08/2022,290.00
MARKETS - OPERATIONS,WATER CHARGES,WATER MARKET HALL (24JUN - 23JUL),B000023481/8325,WATER PLUS LTD,17/08/2022,894.64
GYPSY SITE,RENT AND HIRE OF PREMISES,WHINNEY HILL RENT,B000023482/45458,ADA GLOSSOP LTD,17/08/2022,1652.00
HEALTH FOOD & SAFETY,AGENCY STAFF,TEMP STAFF W/C 08.08.22,B000023482/58852,OYSTER PARTNERSHIP,17/08/2022,624.00
PROPOSED SELEC LICENSING 2017,AGENCY STAFF,TEMP STAFF W/C 08.08.22,B000023482/58852,OYSTER PARTNERSHIP,17/08/2022,1443.00
ENVIRONMENTAL PROTECTION TEAM,AGENCY STAFF,TEMP STAFF W/C 08.08.22,B000023482/58852,OYSTER PARTNERSHIP,17/08/2022,1467.79
PROPOSED SELEC LICENSING 2017,AGENCY STAFF,TEMP STAFF  P/E 17.08.22,B000023482/61657,G2 RECRUITMENT SOLUTIONS,17/08/2022,1722.10
ENVIRONMENTAL PROTECTION TEAM,AGENCY STAFF,TEMP STAFF W/E 07.08.22 & 14.08.22,B000023482/61657,G2 RECRUITMENT SOLUTIONS,17/08/2022,2497.50
GYPSY SITE,RENT AND HIRE OF PREMISES,WHINNEY HILL,B000023482/67784,CHEVAL SOCIAL MANAGEMENT,17/08/2022,900.00
COMPUTER SERVICES,RENTAL & MAINT SOFTWARE MISC,ARCSERVE RENEWAL 19/08/2022 - 18/08/2023,B000023483/36434,BYTES SOFTWARE SERVICES LTD,17/08/2022,7552.96
