Service Cost Centre,Account Detail,Description,HBC ref no,Name,Payment date,Net Amount(£)
PARKS & OPEN SPACES,AGENCY STAFF,AGENCY STAFF W/E 14/05/2017,B000018874/19414,HEADS RECRUITMENT LIMITED,06/06/17,338.21
PARKS & OPEN SPACES,AGENCY STAFF,AGENCY STAFF W/E 14/05/2017,B000018874/19414,HEADS RECRUITMENT LIMITED,06/06/17,387.27
PARKS & OPEN SPACES,AGENCY STAFF,AGENCY STAFF W/E 28/05/2017,B000018874/19414,HEADS RECRUITMENT LIMITED,06/06/17,387.27
STREET CLEANSING,AGENCY STAFF,AGENCY STAFF W/E 21/05/2017,B000018874/19414,HEADS RECRUITMENT LIMITED,06/06/17,541.68
PARKS & OPEN SPACES,WATER CHARGES,WATE WATER FEB - MAY 2017 - WH,B000018874/24576,UNITED UTILITIES WATER PLC,06/06/17,578.89
STREET CLEANSING,AGENCY STAFF,AGENCY STAFF W/E 28/05/2017,B000018874/19414,HEADS RECRUITMENT LIMITED,06/06/17,612.13
PARKS & OPEN SPACES,PRIVATE CONTRACTORS WORK,"CUTWOOD PARK, RISHTON",B000018874/38733,MARCHBRIDGE BUILDERS LTD,06/06/17,702.53
PARKS & OPEN SPACES,KENNELING - OUT OF HOURS,AGENCY STAFF W/E 21/05/2017,B000018874/19414,HEADS RECRUITMENT LIMITED,06/06/17,850.98
RECYCLING COLLECTION,HIRED VEHICLE,HIRE VEHICLE CREW CAB REG YE62,B000018874/38664,LEEDS COMMERCIAL LTD,06/06/17,"1,050.00"
HYNDBURN CEMETERIES,MEMORIAL WALL,INSCRIPTION WORK,B000018874/43726,HOWARTH'S MEMORIALS,06/06/17,"2,522.13"
STREET CLEANSING,AGENCY STAFF,AGENCY STAFF W/E 21/05/2017,B000018874/55740,RAPID RECRUITMENT LTD,06/06/17,"2,686.20"
STREET CLEANSING,AGENCY STAFF,AGENCY STAFF W/E 22/05/2017,B000018874/55740,RAPID RECRUITMENT LTD,06/06/17,"3,336.66"
STREET CLEANSING,PRIVATE CONTRACTORS WORK,TRAFFIC MANAGEMENT FOR DUNK WA,B000018875/34881,KAYS TRAFFIC MANAGEMENT SYSTEMS LTD,07/06/17,598.00
WILLOWS LANE DEPOT,DEPOT COSTS,TO SUPPLY ONLY STAINLESS STEEL,B000018875/8397,W & G POLLARD (ACCRINGTON) LTD,07/06/17,624.00
STREET CLEANSING,LITTER BINS/ LINERS,EURO HOODY LITTER BIN C/W STAI,B000018875/49385,MRM STREET FURNITURE LIMITED,07/06/17,"1,380.00"
SECURITY GATE AT MEMORIAL PARK,CONTRACTOR OTHER,SUPPLY AND FIT SECURIY BARRIER,B000018875/45363,J B IRONWORK LTD,07/06/17,"2,101.29"
NORDEN BROOK BRIDGE,CONTRACTOR OTHER,HARDWOOD BRIDGE,B000018876/59670,CTS BRIDGES LTD,07/06/17,"3,520.00"
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000018876/48969,SPAIN BUILDING & MAINTENANCE LTD,07/06/17,"4,639.00"
PRIVATE LANDLORDS SCHEME,TRAINING EXPENSES,SEMINAR 13.7.17,B000018877/26128,GOVNET COMMUNICATIONS,08/06/17,385.00
BANK MILL HOUSE,WATER CHARGES,BANK MILL - 16.2.17-21.5.17,B000018877/8325,WATER PLUS LTD,08/06/17,443.97
LIBRARY ST DEPOT,ELECTRICITY,CVMU - 1.5.17-31.5.17,B000018877/59343,EDF ENERGY,08/06/17,722.46
CUSTOMER SERVICES,AGENCY STAFF,TEMP STAFF W/E 28.5.17,B000018877/46341,MORGAN HUNT UK LTD,08/06/17,741.60
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,TEMP STAFF W/E 28.5.17,B000018877/33923,EDEN BROWN LTD,08/06/17,858.00
GYPSY SITE,ELECTRICITY,GYPSY SITE - 1.5.17-31.5.17,B000018877/59343,EDF ENERGY,08/06/17,983.26
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000018877/993,COOKSON BUILDERS LTD,08/06/17,"2,270.00"
LEISURE IN HYNDBURN,ELECTRICITY,SPORTS CENTRE - 1.5.17-31.5.17,B000018877/59343,EDF ENERGY,08/06/17,"2,703.17"
SCAITCLIFFE HOUSE,ELECTRICITY,1.5.17-31.5.17 - SCAITCLIFFE,B000018877/59343,EDF ENERGY,08/06/17,"2,734.24"
LEISURE IN HYNDBURN,ELECTRICITY,MERCER HALL - 1.5.17-31.5.17,B000018877/59343,EDF ENERGY,08/06/17,"3,223.36"
HOUSING ADVICE,GRANTS,KEY SCHEME 2017/18,B000018877/19391,MAUNDY RELIEF,08/06/17,"10,000.00"
CORPORATE PROPERTY,ADVERTISING GENERAL,T O LET  HAGGS RESERVOIR,B000018883/34647,FIRST SIGNS LTD,12/06/17,260.00
SPECIAL DISABLED ADAPTATIONS,CONTRACTOR OTHER,ADAPTATIONS,B000018882/25868,HYNDBURN PLUMBING & HEATING SERVICES,12/06/17,280.00
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,AIR FILTER,B000018884/1164,DENNIS EAGLE LIMITED,12/06/17,306.42
HYNDBURN CEMETERIES,AGENCY STAFF,AGENCY STAFF  WE 4/6/17,B000018881/19414,HEADS RECRUITMENT LIMITED,12/06/17,307.83
HAWORTH ART GALLERY,GAS,HAG  15.5.17  -  31.5.17,B000018880/30430,NPOWER BUSINESS,12/06/17,308.87
VEHICLE MAINT SUPERVISION,MATERIALS-STOCK ISSUES,FILTERS,B000018884/21709,BBC SUPERFACTORS LTD,12/06/17,318.60
HYNDBURN CEMETERIES,AGENCY STAFF,AGENCY STAFF WE 04.06.17 ,B000018881/19414,HEADS RECRUITMENT LIMITED,12/06/17,338.21
PARKS & OPEN SPACES,AGENCY STAFF,AGENCY STAFF W/E 28.5.17,B000018881/19414,HEADS RECRUITMENT LIMITED,12/06/17,387.27
HYNDBURN CEMETERIES,AGENCY STAFF,AGENCY STAFF WE 21.05.17,B000018881/19414,HEADS RECRUITMENT LIMITED,12/06/17,387.27
TIPPING CHARGES,HIRED VEHICLE,WILLOWS LANE TIPPING BAY CHARG,B000018881/9294,STANLEY BROTHERS (TIPPERS) LTD,12/06/17,390.00
TIPPING CHARGES,HIRED VEHICLE,WILLOWS LANE TIPPING CHARGES F,B000018881/9294,STANLEY BROTHERS (TIPPERS) LTD,12/06/17,390.00
TIPPING CHARGES,HIRED VEHICLE,WILLOWS LANE TIPPING BAY CHARG,B000018881/9294,STANLEY BROTHERS (TIPPERS) LTD,12/06/17,390.00
TIPPING CHARGES,HIRED VEHICLE,TIPPING COSTS 18.05.17,B000018881/9294,STANLEY BROTHERS (TIPPERS) LTD,12/06/17,390.00
BANK MILL HOUSE,GAS,28.02.17 C TO 06.04.17 E,B000018883/30430,NPOWER BUSINESS,12/06/17,391.70
PARKS & OPEN SPACES,AGENCY STAFF,AGENCY STAFF  WE 28.05.,B000018881/19414,HEADS RECRUITMENT LIMITED,12/06/17,425.49
HYNDBURN CEMETERIES,AGENCY STAFF,AGENCY STAFF  W/E 18.6.17,B000018881/19414,HEADS RECRUITMENT LIMITED,12/06/17,425.49
HAWORTH ART GALLERY,GAS,HAG  30.04.17  -  15.5.17,B000018880/30430,NPOWER BUSINESS,12/06/17,467.66
VEHICLE MAINT SUPERVISION,MATERIALS-STOCK ISSUES,PROXI PLUG SPLITTER,B000018884/8014,TERBERG MATTEC UK LTD,12/06/17,477.18
ACCRINGTON MARKET,SEWERAGE,WATER 20.01.17 - 04.05.17,B000018880/6870,UNITED UTILITIES,12/06/17,482.32
ACCRINGTON MARKET,GAS,MARKET  30.4.17 - 26.5.17,B000018880/30430,NPOWER BUSINESS,12/06/17,557.28
ACCRINGTON MARKET,DISPOSAL UNIT RENTAL,MED/SANITARY DISP JUN - AYG 17,B000018883/779,CANNON HYGIENE LTD,12/06/17,632.58
PARKS & OPEN SPACES,AGENCY STAFF,AGENCY STAFF WE 28.05.,B000018881/19414,HEADS RECRUITMENT LIMITED,12/06/17,758.25
PARKS & OPEN SPACES,HEALTH SCREENING,HAND ARM VIBRATION  X 30 ASSES,B000018881/56060,SOUND ADVICE SAFETY & HEALTH LTD,12/06/17,795.00
FACILITIES TEAM,AGENCY STAFF,TEMP STAFF W/E 4.6.17,B000018882/55150,VENN GROUP LIMITED,12/06/17,807.50
ACC TOWN HALL,CLEANING OF BUILDINGS,CLEANING OF BROADWAY OFFICES,B000018883/29112,HYNDBURN LEISURE,12/06/17,860.54
WOODNOOK STRATEGIC ACQUISITION,SECURING PREMISES,WOODNOOK SECURITY MAY,B000018882/48843,CLEARWAY ENV SERVICES (UK) LTD,12/06/17,978.00
HYNDBURN CEMETERIES,GAS,ACC CEM 15.5.17  -  30.5.17,B000018880/30430,NPOWER BUSINESS,12/06/17,989.74
HYNDBURN CEMETERIES,GAS,ACC CEM 30.04.17 - 15.05.17,B000018882/30430,NPOWER BUSINESS,12/06/17,"1,116.21"
LIBRARY ST DEPOT,WATER CHARGES,WATER,B000018884/8325,WATER PLUS LTD,12/06/17,"1,251.29"
HUMAN RESOURCES,TRAINING EXPENSES,IRRV DIPLOMA FEES,B000018883/52997,IRRV,12/06/17,"1,360.00"
LEISURE IN HYNDBURN,LEISURE TRUST MANAGEMENT FEE,RECHARGE CLAYTON CIVIC MAY 17,B000018883/29112,HYNDBURN LEISURE,12/06/17,"1,600.00"
ACCRINGTON MARKET,SEWERAGE,2.2.17  4.5.17,B000018880/6870,UNITED UTILITIES,12/06/17,"1,607.76"
DEVELOPMENT CONTROL B.U.,AGENCY STAFF,2 PAYMENTS ENDING 28.5.17  + 4,B000018882/59684,PARK AVENUE RECRUITMENT,12/06/17,"2,052.00"
GYPSY SITE,GENERAL REPAIR & MAINT BLDGS,PITCHES 1  4  9  12  15,B000018882/30178,B3P SERVICES LTD,12/06/17,"2,115.00"
STREET CLEANSING,AGENCY STAFF,AGNCY STAFF ,B000018881/55740,RAPID RECRUITMENT LTD,12/06/17,"2,165.24"
ACCRINGTON MARKET,YARD CLEANING,REFUSE REMOVAL W/E 31.5.17,B000018883/59730,BLACKBURN SKIPS LIMITED,12/06/17,"2,340.00"
ACCRINGTON MARKET,ELECTRICITY,MARKET 1.4.17 - 30.4.17,B000018880/59343,EDF ENERGY,12/06/17,"2,557.21"
UNAPPORTIONED CENTRAL O/HEAD,PENSION INCREASE ACT PAYMENT,PENSION RECHARGE 2017/18 1 OF,B000018883/1709,GREATER MANCHESTER PENSION FUND,12/06/17,"2,965.34"
AFFORDABLE WARMTH GRANT,CONTRACTOR OTHER,CENTRAL HEATING GRANT,B000018883/59736,FIREFLY ENERGI LTD,12/06/17,"3,265.19"
RECYCLING COLLECTION,CANS PLASTICS 50% INCOME LCC,QTR 4 PLASTICS INCOME CHARGE,B000018881/2506,LANCASHIRE COUNTY COUNCIL,12/06/17,"6,798.33"
PARKS & OPEN SPACES,GRASS CUTTING CONTRACT,GRASS CUTTING CONTRACT HIGHAMS,B000018881/57700,MASTER GROUND SERVICES,12/06/17,"7,226.56"
LEISURE IN HYNDBURN,LEISURE TRUST MANAGEMENT FEE,MAN FEE JUNE 17,B000018883/29112,HYNDBURN LEISURE,12/06/17,"12,083.33"
HYNDBURN CEMETERIES,MEMORIAL WALL,Dill Hall Wall Plaque - ,B000018887/7899,ROBERTSON MEMORIALS,13/06/17,338.74
PARKS & OPEN SPACES,PRIVATE CONTRACTORS WORK,REFIX 2 BENCHES AT PEEL PARK A,B000018887/20,A BYRNE FENCING,13/06/17,376.00
VEHICLE MAINT SUPERVISION,CONTRACT HIRE,HIRE AGREEMENT 105478,B000018887/46880,SPECIALIST FLEET SERVICES LTD,13/06/17,"2,644.75"
VEHICLE MAINT SUPERVISION,CONTRACT HIRE,HIRE AGREEMENT 105477,B000018887/46880,SPECIALIST FLEET SERVICES LTD,13/06/17,"2,644.75"
VEHICLE MAINT SUPERVISION,CONTRACT HIRE,HIRE AGREEMENT 105306,B000018887/46880,SPECIALIST FLEET SERVICES LTD,13/06/17,"2,644.75"
VEHICLE MAINT SUPERVISION,CONTRACT HIRE,HIRE AGREEMENT 105305,B000018887/46880,SPECIALIST FLEET SERVICES LTD,13/06/17,"2,644.75"
VEHICLE MAINT SUPERVISION,CONTRACT HIRE,HIRE AGREEMENT 105307,B000018887/46880,SPECIALIST FLEET SERVICES LTD,13/06/17,"2,644.75"
PARKS & OPEN SPACES,PROTECTIVE CLOTHING,chainsaws as per quote,B000018887/1192,DICK LEIGH CHAINSAW SPECIALIST,13/06/17,"2,901.45"
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,SPRING BRAKE,B000018889/1918,HYDRAIR,14/06/17,352.64
COMPUTER SERVICES,TELEPHONES,A/C 11871270  JUN 17,B000018890/644,BRITISH TELECOMMUNICATIONS PLC,14/06/17,419.07
PLANNING POLICY B.U.,PUBLIC PARTICIPATION EXPENSE,HP PROBOOK 450 INTEL CORE,B000018890/1106,B T BUSINESS DIRECT,14/06/17,492.77
VEHICLE MAINT SUPERVISION,MATERIALS-STOCK ISSUES,BUMP STOPS   SIDE SKIDS,B000018889/7688,AEBI SCHMIDT UK LTD,14/06/17,575.54
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,FAN MOTOR,B000018889/7688,AEBI SCHMIDT UK LTD,14/06/17,601.99
TECH. REFRESH (ANNUAL REPLACEM,EQUIPMENT,TAPE AUTO LOADER AND CHASSIS,B000018890/59800,ETB TECHNOLOGIES LTD,14/06/17,815.00
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,PUMP,B000018889/7688,AEBI SCHMIDT UK LTD,14/06/17,824.39
COMPUTER SERVICES,R & M HARDWARE LINK COSTS,SUPPORT 1.7.17 - 30.6.18,B000018890/819,ADVANCED BUSINESS SOLUTIONS,14/06/17,"1,139.39"
ACCOUNTANCY,ADVERTISING,HAYS COM FEE 31 DAYS FROM 26.0,B000018890/59823,HAYS,14/06/17,"2,000.00"
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,TYRES,B000018889/29877,ROSSENDALE VULCANISING (SALES LTD),14/06/17,"2,027.00"
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000018890/50640,PRISM MEDICAL UK,14/06/17,"2,748.46"
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000018890/47956,BRYAN LEE BULDING CONTRACTORS,14/06/17,"7,813.33"
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000018890/52883,POLLOCK LIFTS,14/06/17,"12,892.00"
REFEREND16/17 PARLIMENTAR17/18,ELECTION FEES-COUNTING VOTES,HIRE OF TABLES - JUNE 17,B000018893/49997,DALE EVENT HIRE,19/06/17,283.50
REFEREND16/17 PARLIMENTAR17/18,HIRE OF POLLING STATIONS,ELECTION - JUNE 17,B000018892/43488,GM FITTED FURNITURE,19/06/17,300.00
REFEREND16/17 PARLIMENTAR17/18,HIRE OF POLLING STATIONS,ELECTION JUNE 17,B000018892/7837,ST CHRISTOPHERS C E SCHOOL,19/06/17,300.00
REFEREND16/17 PARLIMENTAR17/18,HIRE OF POLLING STATIONS,ELECTION JUNE 17,B000018892/9241,PEEL PARK PRIMARY SCHOOL,19/06/17,300.00
MAINT. OF H'WAYS & CYCLEWAYS,WORK DONE DLO-HIGHWAYS,NO BALL GAME SIGNS,B000018895/38733,MARCHBRIDGE BUILDERS LTD,19/06/17,350.00
EXTERNAL ELECTIONS 2017,HIRE OF POLLING STATIONS,CLAYTON CIVC -  4.5.17,B000018893/29112,HYNDBURN LEISURE,19/06/17,403.00
COMPUTER SERVICES,MOBILES,1 PHONE ,B000018895/46800,ADEPT4 MANAGED IT LIMITED,19/06/17,409.16
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000018894/40686,ASSIST FACILITIES MANAGEMENT,19/06/17,425.00
REFEREND16/17 PARLIMENTAR17/18,PRINTING,LARGE BALLOT PAPERS- JUNE 17,B000018893/44031,PRINT IMAGE NETWORK LTD,19/06/17,478.60
REFEREND16/17 PARLIMENTAR17/18,RENTAL & MAINT SOFTWARE MISC,CROSS BOUNDARY LICENCE,B000018893/46684,HALAROSE LIMITED,19/06/17,500.00
GYPSY SITE,GENERAL GROUNDS MAINTENANCE,TARMAC REPAIRS AT GYPSY SITE,B000018895/59836,S. J. RIDEALGH,19/06/17,500.00
LAND CHARGES,LAND CHARGES,LAND CHARGES - MAY 17,B000018895/2496,LANCASHIRE COUNTY COUNCIL,19/06/17,546.00
COMPUTER SERVICES,RENTAL & MAINT SOFTWARE MISC,SUPPORT - 30.7.17-29.7.18,B000018894/42067,XICON LIMITED,19/06/17,670.00
STRAT DIRECTOR COMM. SERVICES,CONFERENCE EXPENSES,TRAINING COURSE,B000018895/59835,REDACTIVE EVENTS LTD,19/06/17,695.00
GREEN INFRASTRUCTURE,GREEN INFRASTRUCTURE,SIGNS,B000018894/58568,NATURE SIGN DESIGN,19/06/17,781.00
REFEREND16/17 PARLIMENTAR17/18,HIRE OF POLLING STATIONS,GENERATORS FOR MOBILE UNITS,B000018895/26968,LIGHTING AND BUILDING SERVICES LTD,19/06/17,785.00
EXTERNAL ELECTIONS 2017,HIRE OF POLLING STATIONS,GENERATORS FOR MOBILE UNITS- L,B000018895/26968,LIGHTING AND BUILDING SERVICES LTD,19/06/17,875.00
CUSTOMER SERVICES,AGENCY STAFF,TEMP STAFF W/E 11.6.17,B000018895/46341,MORGAN HUNT UK LTD,19/06/17,902.28
REFEREND16/17 PARLIMENTAR17/18,PRINTING,CNL'S - PARL 2017,B000018893/44031,PRINT IMAGE NETWORK LTD,19/06/17,949.10
FACILITIES TEAM,AGENCY STAFF,TEMP STAFF W/E 11.6.17,B000018895/55150,VENN GROUP LIMITED,19/06/17,968.75
GENERAL EXPENSES,CABINET ACTION FUND,ARMED FORCES GRANT,B000018895/21820,BRITISH LEGION POPPY APPEAL,19/06/17,"1,000.00"
REFEREND16/17 PARLIMENTAR17/18,STATIONERY,SUNDRY PACKS- PARI 17,B000018893/7735,SHAW & SONS LTD,19/06/17,"1,113.60"
HUMAN RESOURCES,OTHER FEES,DBS - MAY 17,B000018895/54847,DISCLOSURE & BARRING SERVICE,19/06/17,"1,496.00"
HOUSING ADVICE,GRANTS,HOMELESS DATABASE 8.5.17-7.5.1,B000018895/33204,PETER LALLY & ASSOCIATES,19/06/17,"1,550.00"
MAINT. OF H'WAYS & CYCLEWAYS,WORK DONE DLO-HIGHWAYS,FOOTPATH AT WAVERLEY ROAD,B000018895/38733,MARCHBRIDGE BUILDERS LTD,19/06/17,"1,952.51"
REFEREND16/17 PARLIMENTAR17/18,ELECTION FEES-POSTAL BALLOT,RETURN POSTAL PACK,B000018893/51517,ROYAL MAIL GROUP LTD,19/06/17,"2,640.00"
REFEREND16/17 PARLIMENTAR17/18,HIRE OF POLLING STATIONS,HORE OF PORTAKABINS - JUNE 17,B000018893/58891,PORTAKABIN LTD,19/06/17,"2,995.00"
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000018894/25868,HYNDBURN PLUMBING & HEATING SERVICES,19/06/17,"3,707.00"
REFEREND16/17 PARLIMENTAR17/18,PREPARATION POLL CARDS,POLL CARDS - PARL 2017,B000018895/44031,PRINT IMAGE NETWORK LTD,19/06/17,"3,835.00"
REFEREND16/17 PARLIMENTAR17/18,PRINTING,BALLOT PAPERS - JUNE 17,B000018893/44031,PRINT IMAGE NETWORK LTD,19/06/17,"4,489.00"
PUBLIC TRANSPORT,MAINTENANCE,NEW BUS SHELTER,B000018894/59697,AUTOCROSS EUROSHEL LTD,19/06/17,"4,560.00"
GREEN INFRASTRUCTURE,LEGAL FEES,TPO INJUNCTION,B000018893/8614,EVERSHEDS SOUTHERLAND (INT) LLP,19/06/17,"4,654.30"
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000018894/34573,MR R WILCOCK,19/06/17,"4,866.10"
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000018894/34573,MR R WILCOCK,19/06/17,"7,290.00"
EXTERNAL ELECTIONS 2017,ELECTION FEES-POSTAL BALLOT,POSTAL VOTE PACKS - LCC 2017,B000018893/44031,PRINT IMAGE NETWORK LTD,19/06/17,"8,940.15"
"AUDIT, BANK & TREASURY FEES",APPROVED AUDIT FEES,AUDIT FEE 16/17 4 OF 4,B000018895/38319,GRANT THORNTON UK LLP,19/06/17,"11,731.00"
PARKS & OPEN SPACES,AGENCY STAFF,AGENCY STAFF W/E 11.06.2017,B000018897/19414,HEADS RECRUITMENT LIMITED,20/06/17,302.87
HYNDBURN CEMETERIES,GENERAL GROUNDS MAINTENANCE,INSTALLATION OF PHONE LINE,B000018897/26968,LIGHTING AND BUILDING SERVICES LTD,20/06/17,320.00
STREET CLEANSING,AGENCY STAFF,AGENCY STAFF W/E 04/06/2017,B000018897/19414,HEADS RECRUITMENT LIMITED,20/06/17,322.94
PARKS & OPEN SPACES,IMPLEMENTS & TOOLS,materials,B000018898/35458,GROUNDSMAN TOOLS & SUPPLIES LLP,20/06/17,332.20
TIPPING CHARGES,HIRED VEHICLE,HIRE OF SKIP WAGON 08/06/2017,B000018897/9294,STANLEY BROTHERS (TIPPERS) LTD,20/06/17,390.00
PARKS & OPEN SPACES,PRIVATE CONTRACTORS WORK,FELL STORM DAMAGED OAK ON BENT,B000018898/22189,ROY CATTERMOLE (TREE SURGEON),20/06/17,400.00
RECYCLING COLLECTION,CONTAINER REPAIRS & SPARES,WHEELIE BINS AND LIDS,B000018897/7908,STRAIGHT PLC,20/06/17,572.50
PARKS & OPEN SPACES,AGENCY STAFF,AGENCY WORKERS W/E 04/06/2017,B000018897/19414,HEADS RECRUITMENT LIMITED,20/06/17,665.52
PARKS & OPEN SPACES,AGENCY STAFF,AGENCY STAFF W/E 11/06/2017,B000018897/19414,HEADS RECRUITMENT LIMITED,20/06/17,850.98
STREET CLEANSING,PRIVATE CONTRACTORS WORK,GRASS CUTTING OF RURAL VERGES,B000018898/34881,KAYS TRAFFIC MANAGEMENT SYSTEMS LTD,20/06/17,"1,800.00"
VEHICLE MAINT SUPERVISION,CONTRACT HIRE,HIRE AGREEMENT NO. 105478,B000018898/46880,SPECIALIST FLEET SERVICES LTD,20/06/17,"2,644.75"
VEHICLE MAINT SUPERVISION,CONTRACT HIRE,HIRE AGREEMENT NO 105307,B000018898/46880,SPECIALIST FLEET SERVICES LTD,20/06/17,"2,644.75"
VEHICLE MAINT SUPERVISION,CONTRACT HIRE,AGREEMENT NUMBER 105305,B000018898/46880,SPECIALIST FLEET SERVICES LTD,20/06/17,"2,644.75"
VEHICLE MAINT SUPERVISION,CONTRACT HIRE,HIRE AGREEMENT NO 105477,B000018898/46880,SPECIALIST FLEET SERVICES LTD,20/06/17,"2,644.75"
VEHICLE MAINT SUPERVISION,CONTRACT HIRE,AGREEMENT NUMBER 105305,B000018898/46880,SPECIALIST FLEET SERVICES LTD,20/06/17,"2,644.75"
STREET CLEANSING,AGENCY STAFF,AGENCY STAFF W/E 05/06/2017,B000018897/55740,RAPID RECRUITMENT LTD,20/06/17,"2,706.55"
RECYCLING COLLECTION,NEW CONTAINERS,GREY 240LTR WHEELED BINS TO HY,B000018898/59653,MGB PLASTICS,20/06/17,"9,027.20"
HAWORTH ART GALLERY,ASSET MAINT R&M,CALL OUT TO CCTV - HAG,B000018901/24998,BELLIT SECURITY LIMITED,21/06/17,255.00
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,SENSOR,B000018903/8014,TERBERG MATTEC UK LTD,21/06/17,291.80
