Service Cost Centre,Account Detail,Description,HBC ref no,Name,Payment date,Net Amount(£)
PARKS & OPEN SPACES,PRIVATE CONTRACTORS WORK,TREES ,B000021802/58235,LANES LANDSCAPES,02/03/21,1256
COVID MARSHALLS,AGENCY STAFF,AGENCY STAFF  WK 8.2.21 ,B000021802/58852,OYSTER PARTNERSHIP,02/03/21,482.7
COVID MARSHALLS,AGENCY STAFF,AGENCY STAFF  WK 8.2.21 ,B000021802/58852,OYSTER PARTNERSHIP,02/03/21,656
COVID MARSHALLS,AGENCY STAFF,AGENCY STAFF WK 8.2.21 ,B000021802/58852,OYSTER PARTNERSHIP,02/03/21,918.96
COVID BACKFILL,AGENCY STAFF,AGENCY STAFF WK 8.2.21 ,B000021802/58852,OYSTER PARTNERSHIP,02/03/21,2090.88
GENERAL FUND B/S,RHYDDINGS PARK HLF REVENUE,GARDEN CRAFTS FOR RHYDDINGS PARK #7711,B000021802/60670,FRIENDS OF RHYDDINGS PARK,02/03/21,296.62
GENERAL FUND B/S,RHYDDINGS PARK HLF REVENUE,REIMBURSEMENT FOR SUPPY OF BEE HIVE,B000021802/60670,FRIENDS OF RHYDDINGS PARK,02/03/21,316.66
PARKS & OPEN SPACES,PRIVATE CONTRACTORS WORK,3RD PARTY CONTRIBUTION ,B000021802/60889,LANCASHIRE ENVIRONMENTAL FUND,02/03/21,3300
PARKS & OPEN SPACES,PRIVATE CONTRACTORS WORK,REMOVE THE TOP OF A LARGE OAK TREE ,B000021809/22189,ROY CATTERMOLE (TREE SURGEON),02/03/21,800
COVID 19 Waste Services,PROTECTIVE CLOTHING,TUBS OF 200 HAND VIRUCIDAL WIPES,B000021809/35458,GROUNDSMAN TOOLS & SUPPLIES LLP,02/03/21,315
LOCAL ELECTIONS,COVID ITEMS,TUBS OF 200 HAND VIRUCIDAL WIPES,B000021809/35458,GROUNDSMAN TOOLS & SUPPLIES LLP,02/03/21,1260
RECYCLING COLLECTION,CONTAINER REPAIRS & SPARES,BROWN 1100LTR (LID IN LID) WITH PINS,B000021809/60432,WEBER UK LTD,02/03/21,540
ACC TC CLEANSING,IMPLEMENTS & TOOLS,PURPLE BASED STANDARD WHITE SLEEVE,B000021809/64476,KAYS TRAFFIC MANAGEMENT SYSTEMS LTD,02/03/21,948
CORP & DEM CORE,MARKETING COMMUNICATIONS,VIDEO AND PHOTOGRAPHY,B000021815/17546,SCOTT DAWSON ADVERTISING LTD,04/03/21,2200
HOUSING BENEFIT ADMINISTRATION,COMPUTER RENTAL & MAINT,NORTHGATE SOFTWARE LICENCE,B000021815/35967,NORTHGATE PUBLIC SERVICES (UK) LTD,04/03/21,400
HOUSING BENEFIT ADMINISTRATION,COMPUTER RENTAL & MAINT,NORTHGATE SUPPORT (SOFTWARE),B000021815/35967,NORTHGATE PUBLIC SERVICES (UK) LTD,04/03/21,684.5
HOUSING BENEFIT ADMINISTRATION,COMPUTER RENTAL & MAINT,EMBEDDED VIEWER LICENCE,B000021815/35967,NORTHGATE PUBLIC SERVICES (UK) LTD,04/03/21,1300
COMPUTER SERVICES,TELEPHONES,01/10/20 - 31/12/20,B000021815/40272,CABLE & WIRELESS,04/03/21,2707.61
HOUSING ADVICE,GRANTS,YOUTH HOMELESS SERVICES,B000021815/55075,YNOT ASPIRE LTD,04/03/21,10000
HOUSING ADVICE,GRANTS,ACCOMMODATION FOR YOUNG PEOPLE,B000021815/55099,NIGHTSAFE,04/03/21,4500
COMPUTER SERVICES,AGENCY SERVICES,CONSULTANCY & SUPPORT,B000021815/65220,CAPITA  BUSINESS SERVICES LTD,04/03/21,2500
CLINICALLY & EXTEME VULNERABLE,GRANTS,EMERGENCY FOOD AND SUPPLIES  - MAR 21,B000021816/12122,MAUNDY RELIEF,04/03/21,25536.4
CLINICALLY & EXTEME VULNERABLE,GRANTS,EMERGENCY FOOD AND SUPPLIES FEB 21,B000021816/12122,MAUNDY RELIEF,04/03/21,25536.4
LCC COVID PREVENTION,IMPLEMENTS & TOOLS,GRITTING HOLGATE STREET,B000021816/38733,MARCHBRIDGE BUILDERS LTD,04/03/21,578.89
OFF STREET PARKING,GENERAL REPAIR & MAINT BLDGS,RESURFACING WORK,B000021816/39714,MR T HANSON,04/03/21,1690
GYPSY SITE,RENT AND HIRE OF PREMISES,PITCH PAYMENTS,B000021816/45458,GLOSSOP CARAVANS LTD,04/03/21,5310
LAND ASSEMBLY & REMEDIATION,LEGAL FEES,PROFESSIONAL FEES,B000021816/60851,DWF LLP,04/03/21,3472
LAND ASSEMBLY & REMEDIATION,LEGAL FEES,PROFESSIONAL FEES,B000021816/60851,DWF LLP,04/03/21,9203.5
WILLOWS LANE DEPOT,DEPOT COSTS,SURFACING WORK,B000021816/62137,THE ASPHALT WORKS LTD,04/03/21,4956.25
DISABLED FACILITIES GENERAL,OTHER FEES,DISABLED FACILITIES GRANT,B000021816/65528,MR COLIN LORD,04/03/21,42426
PARKS & OPEN SPACES,AGENCY STAFF,TEMP STAFF 21.02.21 ,B000021829/19414,HEADS RECRUITMENT LIMITED,05/03/21,396.59
COVID 19 Waste Services,HIRED VEHICLE,VEHICLE RENTAL  19.02.21 - 19.03.21,B000021829/2062,INTACK SELF DRIVE,05/03/21,380
WILLOWS LANE DEPOT,DEPOT COSTS,RESET CCTV ,B000021829/26968,LIGHTING AND BUILDING SERVICES LTD,05/03/21,525
CCTV'S,EQUIPMNT REPAIR & MAINT,WIRELESS LINK - HYNDBURN,B000021829/28873,BLACKBURN WITH DARWEN B.C.,05/03/21,2071.99
CCTV'S,PRIVATE CONTRACTORS WORK,CCTV MONITORING MARCH 21,B000021829/28873,BLACKBURN WITH DARWEN B.C.,05/03/21,7497.6
DOG WARDEN,KENNELING - DAYTIME,KENNELLING COSTS FEBRUARY 21 ,B000021829/36271,ASPEN VALLEY BOARDING KENNELS & CATTERY,05/03/21,643.86
PARKS & OPEN SPACES,HIRED VEHICLE,"OAKHILL PARK, MARCH 21",B000021829/50873,SERVICEMASTER,05/03/21,292.5
PARKS & OPEN SPACES,HIRED VEHICLE,MONTHLY CLEAN WILSONS MARCH 21,B000021829/50873,SERVICEMASTER,05/03/21,438.75
PARKS & OPEN SPACES,HIRED VEHICLE,MARCH 21 RHYDDINGS PARK CLEAN,B000021829/50873,SERVICEMASTER,05/03/21,658.13
COVID TESTING,AGENCY STAFF,AGENCY STAFF   22.02.21 TO 28.02.21 ,B000021829/55740,RAPID RECRUITMENT LTD,05/03/21,614.28
WASTE SERVICES,AGENCY STAFF,AGENCY STAFF WK 22.02.21 TO 28.02.21 ,B000021829/55740,RAPID RECRUITMENT LTD,05/03/21,3357.53
ACCRINGTON CREMATORIUM,MERCURY ABATEMENT,ABATED CREMATION CREDITS FOR 2020 ,B000021829/57342,SCARBOROUGH BOROUGH COUNCIL,05/03/21,19320
LCC COVID PREVENTION,AGENCY STAFF,TEMP STAFF 15.02.21 - 21.02.21,B000021829/58023,BUCKINGHAM FUTURES LTD,05/03/21,609
COVID MARSHALLS,AGENCY STAFF,AGENCY STAFF W/C 15.2.21,B000021829/58852,OYSTER PARTNERSHIP,05/03/21,480
COVID MARSHALLS,AGENCY STAFF,AGENCY STAFF WK 15.2.21 ,B000021829/58852,OYSTER PARTNERSHIP,05/03/21,656
COVID MARSHALLS,AGENCY STAFF,AGENCY STAFF WK 15.2.21 ,B000021829/58852,OYSTER PARTNERSHIP,05/03/21,918.96
COVID BACKFILL,AGENCY STAFF,TEMP STAFF WK 15.2.21 ,B000021829/58852,OYSTER PARTNERSHIP,05/03/21,1998
WILLOWS LANE DEPOT,DEPOT COSTS,SUBSCRIPTION,B000021829/7187,PENNINE PUMP & TANK CO,05/03/21,700
TIPPING CHARGES,HIRED VEHICLE,VEHICLE HIRE  19.2.21 ,B000021829/7871,STANLEY BROS TIPPERS LTD,05/03/21,450
WILLOWS LANE DEPOT,DEPOT COSTS,SOFTWARE LICENCING FEE  21/22,B000021829/8288,TRISCAN SYSTEMS LIMITED,05/03/21,1570.13
WILLOWS LANE DEPOT,WATER CHARGES,"TOWNS YARD, WILLOWS LANE ",B000021829/8325,WATER PLUS LTD,05/03/21,2226.57
WILLOWS LANE DEPOT,WATER CHARGES,WILLOWS LANE DEPOT 01.04.21 TO 31.03.22 ,B000021829/8325,WATER PLUS LTD,05/03/21,8395.88
P & CG,HR,SUBSCRIPTION,P-CARD - MAR 21,HOOTSUITE INC,06/03/21,468.00
P & CG,CENTRAL ADMIN,COMPUTER EQPT,P-CARD - MAR 21,ANIMOTO,07/03/21,263.88
DFG Affordable Warmth Grant,CONTRACTOR OTHER,AFFORDABLE WARMTH GRAMT,B000021834/16708,OSWALDTWISTLE GLASS,08/03/21,2500
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000021834/25868,HYNDBURN PLUMBING & HEATING SERVICES,08/03/21,4644.93
LCC COVID PREVENTION,IMPLEMENTS & TOOLS,HOLGATE ST CAR PARK,B000021834/28458,MARCHBRIDGE BUILDERS LTD,08/03/21,492
LEISURE IN HYNDBURN,GRANTS-GENERAL,1.11.19-31.03.20,B000021834/29112,HYNDBURN LEISURE,08/03/21,43968
COVID 19,AGENCY SERVICES,6 DAYS PROFF SVS SOPHOS INSTAL,B000021834/52650,SECON,08/03/21,6000
ENVIRONMENTAL PROTECTION TEAM,AGENCY STAFF,STAFF P/E 28.02.21,B000021834/61657,G2 RECRUITMENT SOLUTIONS,08/03/21,1071.44
HOUSING ADVICE,AGENCY STAFF,STAFF PE 28.02.21,B000021834/61860,VIVID RESOURCING,08/03/21,1514.21
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000021836/40686,ASSIST FM LTD,08/03/21,1370
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000021836/59301,CONSULTANTS & SPEC SURVEYORS LTD,08/03/21,295
ALLOTMENTS,GENERAL REPAIR & MAINT BLDGS,URGENT REMOVAL ASH TREE,B000021844/55074,SCOTT MITCHELL,10/03/21,400
VEHICLE MAINT SUPERVISION,CONTRACT HIRE,CAR LEASE EXTENSION,B000021844/55818,LEX AUTOLEASE LTD,10/03/21,298.72
PARKS & OPEN SPACES,ELECTRICITY,COMMUNITY HUB FEB 21,B000021844/59343,EDF ENERGY,10/03/21,395.88
LEISURE IN HYNDBURN,ELECTRICITY,MERCER HALL   FEB 21,B000021844/59343,EDF ENERGY,10/03/21,566.3
ACC TOWN HALL,ELECTRICITY,ATH FEB 21,B000021844/59343,EDF ENERGY,10/03/21,1254.23
GYPSY SITE,ELECTRICITY,GYPSY SITE   FEB 21,B000021844/59343,EDF ENERGY,10/03/21,1441.88
LIBRARY ST DEPOT,ELECTRICITY,CVMU FEB 21,B000021844/59343,EDF ENERGY,10/03/21,1565.24
MARKETS - OPERATIONS,ELECTRICITY,ACC MARKET   FEB 21,B000021844/59343,EDF ENERGY,10/03/21,1986.33
LEISURE IN HYNDBURN,ELECTRICITY,SPORTS CENTRE   FEB 21,B000021844/59343,EDF ENERGY,10/03/21,4098.67
SCAITCLIFFE HOUSE,ELECTRICITY,SCAITCLIFFE  FEB 21,B000021844/59343,EDF ENERGY,10/03/21,5133.16
TOWNSCAPE HERITAGE INITIATIVE,OTHER FEES,THI MAINT GUIDE 90 % COMPLETE ,B000021844/62122,FRANCIS ROBERTS ARCHITECTS,10/03/21,2160
ENVIRONMENTAL PROTECTION TEAM,WORK IN DEFAULT,REMOVAL OF WASTE,B000021844/62449,JOHN HOGG CLEANING,10/03/21,320
SCAITCLIFFE HOUSE,WATER CHARGES,WATER 1.11.20 - 10.02.21,B000021844/8325,WATER PLUS LTD,10/03/21,1412.02
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,OIL/FILTERS,B000021845/1758,GUNN JCB LTD,10/03/21,265.78
MOT GENERAL,AGENCY STAFF,TEMP STAFF,B000021845/61466,AUTOTECH RECRUIT,10/03/21,1000
LIBRARY ST DEPOT,WATER CHARGES,WATER CHARGES,B000021845/8325,WATER PLUS LTD,10/03/21,1443.72
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,STAFF WE  28.02.21,B000021846/33923,EDEN BROWN LIMITED,10/03/21,798.53
HYNDBURN CEMETERIES,ASSET MAINT R&M,CREM GLASS ROOF LEAK,B000021846/37017,PILKINGTON BROS (CHURCH) LTD,10/03/21,475.36
PARKS & OPEN SPACES,ASSET MAINT R&M,LOWERFOLD PARK TENNIS COURT FENCING REPS,B000021846/37017,PILKINGTON BROS (CHURCH) LTD,10/03/21,995.55
HAWORTH ART GALLERY,ASSET MAINT R&M,HAWORTH ART WATER LEAK REPAIR,B000021846/37017,PILKINGTON BROS (CHURCH) LTD,10/03/21,1985.43
CUSTOMER SERVICES,AGENCY STAFF,STAFF WE 28.02.21,B000021846/46341,MORGAN HUNT UK LTD,10/03/21,602.55
MANAGING DIRECTOR &SECRETARIAT,MEDICAL EXAMINATIONS,PHYSIO APPTS,B000021846/58234,BAXENDEN PHYSIOTHERAPY & SPORTS INJURY CLINIC,10/03/21,280
CUSTOMER SERVICES,AGENCY STAFF,STAFF WE 28.02.21,B000021846/60568,CUMMINS MELLOR,10/03/21,592
COVID 19,HIRED VEHICLE,VOLKSWAGON TRANSPORTER- FEB 21,B000021847/39746,ASSURED AUTOMOBILE ASSESSORS LTD,10/03/21,506.52
COVID 19,HIRED VEHICLE,VEHICLE HIRE  06-02-21 TO 06-3-21 ,B000021847/39746,ASSURED AUTOMOBILE ASSESSORS LTD,10/03/21,819.17
GENERAL FUND B/S,RHYDDINGS PARK HLF REVENUE,CONTRIBUTION TO GRANT FOR EVENTS ,B000021847/60670,FRIENDS OF RHYDDINGS PARK,10/03/21,1170
TIPPING CHARGES,HIRED VEHICLE,VEHICLE TIPPER HIRE 2.3.21 ,B000021847/7871,STANLEY BROS TIPPERS LTD,10/03/21,450
LEISURE IN HYNDBURN,LEISURE TRUST MANAGEMENT FEE,RECHARGE CLAYTON CIVIC HALL FEB 21,B000021848/29112,HYNDBURN LEISURE,10/03/21,1600
COVID 19,OTHER FEES,HYNDBURN HUB LEADERSHIP/AGENTS FEB 21,B000021848/29112,HYNDBURN LEISURE,10/03/21,9754.74
COVID 19,OTHER FEES,HUB CHARGES DEC 2020,B000021848/29112,HYNDBURN LEISURE,10/03/21,12894.74
CORP & DEM CORE,MARKETING COMMUNICATIONS,STOCK IMAGE GALLERY COMPILATION,B000021848/32300,CHRISTOPHER LORD DESIGN,10/03/21,1750
COMMUNITY CHAMPIONS FUNDING,COMMUNITY CHAMPIONS FUNDING,COMMUNITY CHAMPIONS PHOTOGRAPHY,B000021848/32300,CHRISTOPHER LORD DESIGN,10/03/21,1750
HYNDBURN CEMETERIES,FOOTPATH REPAIRS,WORK AT ACC CREMATORIUM,B000021848/39714,MR T HANSON,10/03/21,4000
COVID-COMF,MARKETING COMMUNICATIONS,GRAPHIC DESIGN,B000021848/65011,BRANDS INSIDE OUT LIMITED,10/03/21,450
ENVIRONMENTAL SERVICES,CVMU,VEHICLE TAX,P-CARD - MAR 21,DVLA,10/03/21,267.50
ENVIRONMENTAL SERVICES,CVMU,VEHICLE TAX,P-CARD - MAR 21,DVLA,10/03/21,267.50
ENVIRONMENTAL SERVICES,CVMU,VEHICLE TAX,P-CARD - MAR 21,DVLA,10/03/21,267.50
FIRE RISK ASSESS WORKS VARIOUS,CONTRACTOR OTHER,UPGRADE OF FIRE ALARM,B000021849/24998,FULL CIRCUIT FIRE & SECURITY LTD,11/03/21,3216.96
HOUSING ADVICE,TEMPORARY ACCOMMODATION,ACCOMMODATION - 22.2.21 - 3.3.21,B000021849/28199,HILL VIEW (PRIVATE) HOTEL,11/03/21,675
HOUSING ADVICE,TEMPORARY ACCOMMODATION,ACCOMMODATION - 10.2.21 - 26.2.21,B000021849/28199,HILL VIEW (PRIVATE) HOTEL,11/03/21,1040
HOUSING ADVICE,TEMPORARY ACCOMMODATION,ACCOMMODATION - 24.11.20-1.2.21,B000021849/28199,HILL VIEW (PRIVATE) HOTEL,11/03/21,3795
ACCOUNTANCY,AGENCY STAFF,TEMP STAFF W/E 7.3.21,B000021849/63907,BUTLER ROSE,11/03/21,524.7
MARKETS - OPERATIONS,GENERAL CONTRIBUTIONS,SERVICE CHARGE JUNE 21,B000021854/48913,THREADNEEDLE UK PROPERTY TRUST,11/03/21,581.48
MARKETS - OPERATIONS,GENERAL REPAIR & MAINT BLDGS,SUP CLEANING MARCH 21,B000021854/50873,SERVICEMASTER,11/03/21,1170
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,ACCIDENT RECOVERY,B000021855/12190,ASSURED AUTOMOBILE ASSESSORS LTD,11/03/21,600
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,REPAIR EGR,B000021855/1758,GUNN JCB LTD,11/03/21,2064.2
VEHICLE MAINT SUPERVISION,EQUIPMNT REPAIR & MAINT,TYRES,B000021855/29877,ROSSENDALE VULCANISING (SALES LTD),11/03/21,6306
COVID 19,CLEANING,SUPPLEMENTERY CLEANING,B000021855/50873,SERVICEMASTER,11/03/21,585
MOT GENERAL,AGENCY STAFF,TEMP STAFF,B000021855/61466,AUTOTECH RECRUIT,11/03/21,1000
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,MANIFOLD,B000021855/64975,BLACKBURN VAN HIRE AND SALES LIMITED,11/03/21,651.23
PARKS & OPEN SPACES,PLAYGROUND REPAIRS,REPAIRS TO CHILDRENS PLAY AREA ,B000021860/60721,GROUNDWORK & LEISURE SERVICES LTD,11/03/21,1260
ENVIRONMENTAL SERVICES,CVMU,VEHICLE TAX,P-CARD - MAR 21,DVLA,11/03/21,267.50
ENVIRONMENTAL SERVICES,CVMU,VEHICLE TAX,P-CARD - MAR 21,DVLA,11/03/21,267.50
ENVIRONMENTAL SERVICES,PARKS,RUGBY POSTS,P-CARD - MAR 21,THE SOCCER STORE,11/03/21,500.00
LOCAL TAXATION,OFFICE CONSUMABLES,STATIONARY C/TAX  NNDR,B000021863/1110,DALTON & CO (PRINTERS) LTD,12/03/21,447
COMMUNITY CHAMPIONS FUNDING,COMMUNITY CHAMPIONS FUNDING,COMM CHAMPIONS FUND PROJECT,B000021863/29112,HYNDBURN LEISURE,12/03/21,147891
HUMAN RESOURCES,TRAINING EXPENSES,ADSO TRAINING MEMBER SERVICES,B000021863/59044,ASSOCIATION OF DEMOCRATIC SERVICES OFFICERS,12/03/21,270
HOUSING BENEFIT ADMINISTRATION,COMPUTER RENTAL & MAINT,ANNUAL MAINTENANCE,B000021863/65220,CAPITA  BUSINESS SERVICES LTD,12/03/21,9182.59
COMMUNITY CHAMPIONS FUNDING,COMMUNITY CHAMPIONS FUNDING,COMMUNITY CHAMPIONS FUND VOL HUB PROJECT,B000021863/65573,HYNDBURN & RIBBLE VALLEY CVS,12/03/21,179933
ACC TOWN HALL,CLEANING OF BUILDINGS,BROADWAY CLEANING - 1 - 28 FEB 21,B000021867/29112,HYNDBURN LEISURE,12/03/21,936
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,AGENCY STAFF -  W/E 07.03.21,B000021867/33923,EDEN BROWN LIMITED,12/03/21,1010.1
PARKS & OPEN SPACES,ASSET MAINT R&M,RHYDDINGS COACH HOUSE - REPAIR STAIRS AND REPLACE VINYL FLOORING AND NOSINGS,B000021867/37017,PILKINGTON BROS (CHURCH) LTD,12/03/21,490
CUSTOMER SERVICES,AGENCY STAFF,AGENCY STAFF  W/E 07.03.21,B000021867/46341,MORGAN HUNT UK LTD,12/03/21,803.4
LEISURE IN HYNDBURN,ASSET MAINT R&M,CLAYTON CIVIC - INSTALL NEW WATER HEAT PUMP,B000021867/59248,LANCASHIRE GAS SERVICES,12/03/21,430.2
CUSTOMER SERVICES,AGENCY STAFF,ADMIN AGENCY - W/E 07.03.21,B000021867/60568,CUMMINS MELLOR,12/03/21,592
TOWNSCAPE HERITAGE INITIATIVE,OTHER FEES,GRANT CLAIM NO 20  ,B000021867/62169,ONE 7 GRP  LTD,12/03/21,58698
LOCAL TAXATION,LEGAL FEES,DEBT COLLECTION COMMISSION,B000021867/64270,MARSTON (HOLDINGS) LIMITED,12/03/21,299.77
HOUSING BENEFIT ADMINISTRATION,COMPUTER RENTAL & MAINT,DEVELOPMENT FUND 2021/22,B000021867/65220,CAPITA  BUSINESS SERVICES LTD,12/03/21,8693
HOUSING BENEFIT ADMINISTRATION,COMPUTER RENTAL & MAINT,SOFTWARE MAINTENANCE,B000021867/65220,CAPITA  BUSINESS SERVICES LTD,12/03/21,47671.55
BANK CHARGES,SECURITY SERVICES,G4S,33842,G4S,15/03/21,478.46
OFF STREET PARKING,GENERAL REPAIR & MAINT BLDGS,"POLES, TOWN GATE GT HAR",B000021868/28458,MARCHBRIDGE BUILDERS LTD,15/03/21,800
BUILDING CONTROL B.U.,SUBSIDISED PROFESSIONAL SUBS,LABC FEES 21/22,B000021868/28719,LABC SERVICES,15/03/21,2024.39
ACCRINGTON TOWN CENTRE,TRAINING EXPENSES,PLACE MANAGEMENT AND LEADERSHIP COURSE 20-21 V.INGHAM,B000021879/16561,MANCHESTER METROPOLITAN UNIVERSITY,16/03/21,1542
HYNDBURN CEMETERIES,AGENCY STAFF,AGENCY STAFF WK 7.3.21 ,B000021879/19414,HEADS RECRUITMENT LIMITED,16/03/21,463.32
PARKS & OPEN SPACES,AGENCY STAFF,TEMP STAFF WK 7.3.21 ,B000021879/19414,HEADS RECRUITMENT LIMITED,16/03/21,491.01
PARKS & OPEN SPACES,AGENCY STAFF,AGENCY STAFF WK 28.2.21 ,B000021879/19414,HEADS RECRUITMENT LIMITED,16/03/21,491.01
COVID MARSHALLS,AGENCY STAFF,RECHARGES FOR 12 COVID MARSHALLS JANUARY 2021,B000021879/29112,HYNDBURN LEISURE,16/03/21,11051.07
CEMETERY WELFARE & DEPOT FAC,CONTRACTOR OTHER,DESIGN FEES,B000021879/52714,THE INTELLIGENT DESIGN CENTRE LTD,16/03/21,2000
ACCRINGTON CREMATORIUM,VISUAL TRIBUTES,MEDIA TRIBUTES FOR ACC CREM  FEB 21,B000021879/55609,OBITUS (VIVEDIA LTD),16/03/21,2610
COVID TESTING,AGENCY STAFF,TEMP STAFF 01.3.21 TO 07.03.21,B000021879/55740,RAPID RECRUITMENT LTD,16/03/21,614.28
WASTE SERVICES,AGENCY STAFF,AGENCY STAFF  01.03.21 TO 07.03.21 ,B000021879/55740,RAPID RECRUITMENT LTD,16/03/21,3025.8
LCC COVID PREVENTION,AGENCY STAFF,TEMP STAFF 25.01.21 TO 31.1.21 ,B000021879/58023,BUCKINGHAM FUTURES LTD,16/03/21,588
LCC COVID PREVENTION,AGENCY STAFF,AGENCY STAFF  22.02.21 - 28.02.21,B000021879/58023,BUCKINGHAM FUTURES LTD,16/03/21,630
LCC COVID PREVENTION,AGENCY STAFF,TEMP STAFF 01.3.21 TO 07.3.21 ,B000021879/58023,BUCKINGHAM FUTURES LTD,16/03/21,630
