Service Cost Centre,Account Detail,Description,HBC ref no,Name,Payment date,Net Amount(£)
PARKS & OPEN SPACES,AGENCY STAFF,AGENCY STAFF  WK 17.06.18  ,B000019618/19414,HEADS RECRUITMENT LIMITED,06/07/2018,455.13
HYNDBURN CEMETERIES,AGENCY STAFF,AGENCY STAFF WK 24.06.18 ,B000019618/19414,HEADS RECRUITMENT LIMITED,06/07/2018,455.13
PARKS & OPEN SPACES,AGENCY STAFF,AGENCY STAFF  WK 24.06.18,B000019618/19414,HEADS RECRUITMENT LIMITED,06/07/2018,486.77
WHEELED BINS,EQUIPMENT,HIRE OF 2 X LUTON VANS FOR 4 WEEKS FROM,B000019617/2062,INTACK SELF DRIVE,06/07/2018,540.00
WHEELED BINS,EQUIPMENT,HIRE OF VAN 29.5.18,B000019617/2062,INTACK SELF DRIVE,06/07/2018,540.00
PARKS & OPEN SPACES,AGENCY STAFF,AGENCY STAFF WK 3.6.18 ,B000019618/19414,HEADS RECRUITMENT LIMITED,06/07/2018,639.90
PARKS & OPEN SPACES,HIRED VEHICLE, HIRE OF MAJOR MJ27-160 GREENBEE FLAIL,B000019617/1640,GIBSONS GARDEN MACHINERY LTD,06/07/2018,675.00
PARKS & OPEN SPACES,AGENCY STAFF,AGENCY STAFF WK 17.06.18 ,B000019618/19414,HEADS RECRUITMENT LIMITED,06/07/2018,729.06
HYNDBURN CEMETERIES,AGENCY STAFF,AGENCY STAFF WK 17.06.18 ,B000019618/19414,HEADS RECRUITMENT LIMITED,06/07/2018,735.21
PARKS & OPEN SPACES,AGENCY STAFF,AGENCY STAFF WK 24.06.18  ,B000019618/19414,HEADS RECRUITMENT LIMITED,06/07/2018,818.22
PEST CONTROL,BAITS & POISONS,BAITS & POISONS,B000019617/58758,PELSIS LTD,06/07/2018,1026.24
RECYCLING COLLECTION,CANS PLASTICS 50% INCOME LCC,COST SHARING QTR4 LOI 2017/2018 FOR HYNDBURN BC,B000019618/2506,LANCASHIRE COUNTY COUNCIL,06/07/2018,1551.01
RHYDDINGS PARK LOTTERY,MISCELLANEOUS,ARCHITECT FEES FOR RHYDDINGS COACH HOUSE AND KITCHEN JUNE 18,B000019618/48678,SUNDERLAND PEACOCK & ASSOCIATES LTD,06/07/2018,3626.25
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,WING/STEP,B000019620/1164,DENNIS EAGLE LIMITED,09/07/2018,254.40
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,PANELS ETC..,B000019620/59948,EURO MUNICIPAL LTD,09/07/2018,305.00
LAND CHARGES,LAND CHARGES,LLC SEARCHES,B000019622/2496,LANCASHIRE COUNTY COUNCIL,09/07/2018,306.00
MAINT. OF H'WAYS & CYCLEWAYS,WORK DONE DLO-HIGHWAYS,BROADWAY PAVING REPAIRS,B000019622/38733,MARCHBRIDGE BUILDERS LTD,09/07/2018,315.36
VEHICLE MAINT SUPERVISION,MATERIALS-STOCK ISSUES,AIR FILTER,B000019620/1164,DENNIS EAGLE LIMITED,09/07/2018,315.60
LEGAL SERVICES,PUBLICATIONS & PERIODICALS,CROSS LOC GOV LAW PRINT,B000019619/50652,THOMSON REUTERS,09/07/2018,368.00
STREET NAMEPLATES GEN,WORK DONE DLO-HIGHWAYS,WORK AT VARIOUS SITES,B000019623/24038,G & G SIGNS,09/07/2018,421.50
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,BUMPER/WINGS ETC,B000019620/1164,DENNIS EAGLE LIMITED,09/07/2018,424.46
MANAGING DIRECTOR &SECRETARIAT,TELEPHONES,JETBLACK I PHONE ,B000019623/46800,ADEPT4 MANAGED IT LIMITED,09/07/2018,457.50
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,SIDE SKIDS,B000019620/7688,AEBI SCHMIDT UK LTD,09/07/2018,482.05
RECYCLING COLLECTION,NEW RECYCLING SERVICE,TEMP STAFF,B000019619/22288,ADECCO UK LIMITED,09/07/2018,517.26
HOUSING BENEFIT ADMINISTRATION,LICENCES- OPERATORS,TEMP STAFF,B000019619/46341,MORGAN HUNT UK LTD,09/07/2018,860.01
CUSTOMER SERVICES,AGENCY STAFF,AGENCY STAFF,B000019619/46341,MORGAN HUNT UK LTD,09/07/2018,878.37
WOODNOOK STRATEGIC ACQUISITION,SECURING PREMISES,WOODNOOK VARIOUS PROPS,B000019623/48843,CLEARWAY ENV SERVICES (UK) LTD,09/07/2018,914.00
LICENSING,NEW EQUIPMENT,ZEBRA PRINTER AND RIBBON,B000019623/60529,UK COMPUTER SUPPLIES,09/07/2018,1025.00
CORPORATE PROPERTY,GENERAL REPAIR & MAINT BLDGS,"HOLGATE ST, GT HAR",B000019622/38733,MARCHBRIDGE BUILDERS LTD,09/07/2018,1185.01
COMPUTER SERVICES,RENTAL & MAINT SOFTWARE MISC,2 RED HAT ENT. LINUX SVR PREM,B000019623/36434,BYTES SOFTWARE SERVICES LTD,09/07/2018,1571.94
HUMAN RESOURCES,ADVERTISING,5 ADVERTISING CREDITS,B000019623/59687,BLUETOWNONLINE LTD,09/07/2018,2145.00
HOUSING ADVICE,GRANTS,EL HOMELESS REDUCTION ACT TRAINING,B000019622/58500,SMILE MEDIATION,09/07/2018,2500.00
COMPUTER SERVICES,TELEPHONES,UK13114488   01.04.18 - 30.06.18,B000019622/40272,CABLE & WIRELESS,09/07/2018,4056.25
BUILDING CONTROL B.U.,BASIC PAY,TEMP STAFF - MAY 18,B000019619/55748,URBAN VISION PARTNERSHIP LTD,09/07/2018,4413.00
COMPUTER SERVICES,RENTAL & MAINT SOFTWARE MISC,9 SUPPORT RENEWAL VMWARESPHERE AND VCENTRE,B000019623/42067,XICON LIMITED,09/07/2018,6357.74
DEVELOPMENT,CONTBN HYNDBURN HOMEWISE,IMPROVEMENT AGENCY JULU TO SEPT 18,B000019623/1957,HOMEWISE SOCIETY LTD,09/07/2018,6560.50
ALTHAM PARISH PRECEPT,MISC EXPENSES OTHER,18/19 PRECEPT,B000019619/55299,ALTHAM PARISH COUNCIL,09/07/2018,12645.00
COMPUTER SERVICES,RENTAL & MAINT SOFTWARE MISC,54 RENEWAL LICENCES,B000019623/36434,BYTES SOFTWARE SERVICES LTD,09/07/2018,17030.00
VEHICLE MAINT SUPERVISION,CONTRACT HIRE,RENTAL CHARGE VK18 OMS,B000019620/46880,SPECIALIST FLEET SERVICES LTD,09/07/2018,37088.00
VEHICLE MAINT SUPERVISION,CONTRACT HIRE,RENTAL CHARGE,B000019620/46880,SPECIALIST FLEET SERVICES LTD,09/07/2018,37088.00
VEHICLE MAINT SUPERVISION,CONTRACT HIRE,RENTAL CHARGE VK18 OMJ,B000019620/46880,SPECIALIST FLEET SERVICES LTD,09/07/2018,37088.00
VEHICLE MAINT SUPERVISION,CONTRACT HIRE,RENTAL CHARGE,B000019620/46880,SPECIALIST FLEET SERVICES LTD,09/07/2018,37088.00
SYRIAN RESETTLEMENT PROGRAMME,SUBSISTENCE,SYRIAN REFUGEE PROGRAMME,B000019624/35570,CALICO ENTERPRISE,10/07/2018,13400.00
CORPORATE PROPERTY,ADVERTISING GENERAL,LEGAL NOTICES,B000019627/60625,REACH PUBLISHING SERVICES LTD,11/07/2018,259.20
PARKS & OPEN SPACES,ASSET MAINT R&M,SECURITY ANGLE FIT PAVILIION BULLOUGH PARK,B000019627/8397,W & G POLLARD (ACCRINGTON) LTD,11/07/2018,324.00
PARKS & OPEN SPACES,ASSET MAINT R&M,FENCING AT MILNSHAW PARK,B000019627/20,A BYRNE FENCING,11/07/2018,357.00
HUMAN RESOURCES,TRAINING EXPENSES,10L TRAINING,B000019626/54674,THE INSTITUTE OF LICENSING,11/07/2018,586.50
HUMAN RESOURCES,TRAINING EXPENSES,CHAIRING SKILLS TRAINING,B000019626/58090,NORTH WEST EMPLOYERS,11/07/2018,629.25
ACCRINGTON MARKET,WATER CHARGES,WATER MARKET HALL 28.5.18 - 28.6.18,B000019626/8325,WATER PLUS LTD,11/07/2018,644.56
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000019627/25868,HYNDBURN PLUMBING & HEATING SERVICES,11/07/2018,765.00
HUMAN RESOURCES,TRAINING EXPENSES,CANNING TRAINING,B000019626/60722,TPASS LTD,11/07/2018,1577.80
ACCRINGTON MARKET,YARD CLEANING,REFUSE COLLECTION WE 29.6.18,B000019627/59730,BLACKBURN SKIPS LIMITED,11/07/2018,1755.00
HUMAN RESOURCES,ADVERTISING,BRANDED JOB POSTING,B000019627/59687,BLUETOWNONLINE LTD,11/07/2018,2145.00
HYNDBURN CEMETERIES,AGENCY STAFF,AGENCY STAFF W/E 01/07/2018,B000019632/19414,HEADS RECRUITMENT LIMITED,12/07/2018,910.26
STREET CLEANSING,AGENCY STAFF,AGENCY STAFF W/E 01/07/2018,B000019632/55740,RAPID RECRUITMENT LTD,12/07/2018,1085.74
STREET CLEANSING,AGENCY STAFF,AGENCY STAFF W/E 08/07/2018,B000019632/55740,RAPID RECRUITMENT LTD,12/07/2018,1364.50
STREET CLEANSING,AGENCY STAFF,AGEBCY STAFF W/E 24.06.2018,B000019632/55740,RAPID RECRUITMENT LTD,12/07/2018,1395.94
STREET CLEANSING,AGENCY STAFF,AGENCY STAFF W/E 08-JUL-2018,B000019632/55740,RAPID RECRUITMENT LTD,12/07/2018,3729.79
STREET CLEANSING,AGENCY STAFF,AGENCY STAFF W/E 01/07/2018,B000019632/55740,RAPID RECRUITMENT LTD,12/07/2018,4075.02
STREET CLEANSING,AGENCY STAFF,AGENCY STAFF W/E 24.06.2018,B000019632/55740,RAPID RECRUITMENT LTD,12/07/2018,4852.13
CORPORATE PROPERTY,ELECTRICITY,UNIT 8 SADLER - 30.5.17-24.3.18,B000019633/25200,E.ON UK PLC,16/07/2018,301.57
HYNDBURN CEMETERIES,PROTECTIVE CLOTHING,BLACK COATS INC HBC LOGO FOR ACCRINGTON CEMETERY STAFF - PPE,B000019636/666,"BUBBLES, BRUSHES & WIPER CO LTD",16/07/2018,335.84
HOUSING BENEFIT ADMINISTRATION,OTHER FEES,DBS APPTS (CAB),B000019633/60659,CITIZENS ADVICE ROSSENDALE & HYNDBURN LTD,16/07/2018,441.00
HOUSING BENEFIT ADMINISTRATION,LEGAL FEES,COSTS,B000019633/49780,ROSSENDALES COLLECT LTD,16/07/2018,454.81
LEISURE IN HYNDBURN,GRANTS-GENERAL,REDUCED SWIM CONT - MAY 18,B000019633/29112,HYNDBURN LEISURE,16/07/2018,494.00
LICENSING,DRIVERS,DVLA CHECKS,B000019638/59795,G B GROUP PLC,16/07/2018,510.00
CUSTOMER SERVICES,AGENCY STAFF,TEMP STAFF W/E 8.7.18,B000019633/46341,MORGAN HUNT UK LTD,16/07/2018,572.85
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,TEMP STAFF W/E 1.7.18,B000019633/55150,VENN GROUP LIMITED,16/07/2018,636.22
Corporate Property Bus Unit,AGENCY STAFF,TEMP STAFF W/E 2.7.18,B000019633/58852,OYSTER PARTNERSHIP,16/07/2018,688.50
ADMINISTRATION EXPENSES,STATIONERY,S CHAIR WITH MESH BACK I,B000019634/60664,RHUBARB SOLUTIONS,16/07/2018,777.60
LEISURE IN HYNDBURN,GRANTS-GENERAL,REDUCED SWIM - EASTER HOLS,B000019633/29112,HYNDBURN LEISURE,16/07/2018,1074.00
LEISURE IN HYNDBURN,GRANTS-GENERAL,ARMED FORCES CONT - APR-JUN 18,B000019633/29112,HYNDBURN LEISURE,16/07/2018,1173.10
LEISURE IN HYNDBURN,LEISURE TRUST MANAGEMENT FEE,CLAYTON CIVIC - JUNE 18,B000019633/29112,HYNDBURN LEISURE,16/07/2018,1600.00
LICENSING,EQUIPMENT-RESALE,GOODS FOR TAXI LICENSING,B000019637/21487,VIP-SYSTEM LTD,16/07/2018,1855.60
LICENSING,UNMET DEMAND SURVEY,UNMET DEMAND SURVEY,B000019638/20448,CTS TRAFFIC AND TRANSPORTATION,16/07/2018,3247.50
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000019637/25868,HYNDBURN PLUMBING & HEATING SERVICES,16/07/2018,4197.00
REFUSE/CLEANSING ADMIN STAFF,FIRE RISK ASSESSMENTS,TO PROVIDE FLOOR LAYOUT DRAWING ,B000019634/60107,FIRE COMPLIANCE MANAGEMENT SERVICES,16/07/2018,8500.00
STREET CLEANSING,WEEDKILLING,STAGE 1 PAYMENT,B000019634/42709,RM SERVICES LTD,16/07/2018,11155.00
WHEELED BINS,EQUIPMENT,240LTR BLUE BINS X 840,B000019636/59653,MGB PLASTICS,16/07/2018,12390.00
WHEELED BINS,EQUIPMENT,240LTR BLUE BINS X 840,B000019636/59653,MGB PLASTICS,16/07/2018,12390.00
WHEELED BINS,EQUIPMENT,240LTR BLUE BINS X 840,B000019636/59653,MGB PLASTICS,16/07/2018,12390.00
WHEELED BINS,EQUIPMENT,240LTR BLUE BINS X 840,B000019636/59653,MGB PLASTICS,16/07/2018,12390.00
WHEELED BINS,EQUIPMENT,240LTR BROWN BINS X 840,B000019636/59653,MGB PLASTICS,16/07/2018,12390.00
WHEELED BINS,EQUIPMENT,240LTR BLUE BINS X 840,B000019636/59653,MGB PLASTICS,16/07/2018,12390.00
WHEELED BINS,EQUIPMENT,240LTR BROWN BINS X 840,B000019636/59653,MGB PLASTICS,16/07/2018,12390.00
WHEELED BINS,EQUIPMENT,240LTR BROWN BINS X 840,B000019636/59653,MGB PLASTICS,16/07/2018,12390.00
WHEELED BINS,EQUIPMENT,240LTR BLUE BIN X 840,B000019636/59653,MGB PLASTICS,16/07/2018,12390.00
WHEELED BINS,EQUIPMENT,BLUE 240LTR RECYCLING BINS X 840,B000019636/59653,MGB PLASTICS,16/07/2018,12390.00
WHEELED BINS,EQUIPMENT,240LTR BROWN BIN X 840,B000019636/59653,MGB PLASTICS,16/07/2018,12390.00
WHEELED BINS,EQUIPMENT,BLUE BINS 240LTR X 840,B000019636/59653,MGB PLASTICS,16/07/2018,12390.00
WHEELED BINS,EQUIPMENT,240LTR BROWN BINS X 840,B000019636/59653,MGB PLASTICS,16/07/2018,12390.00
CREMATOR PURCHASE,CONTRACTOR OTHER, STAGE PAYMENT,B000019634/28418,FACULTATIEVE TECHNOLOGIES,16/07/2018,79907.60
CORPORATE PROPERTY,ASSET MAINT R&M,"Fell, etc trees ",B000019642/44114,ANDREW WALSH,18/07/2018,600.00
CORPORATE PROPERTY,ASSET MAINT R&M,GAS & ELECTRICS- 16 BROADWAY,B000019643/30178,B3P SERVICES LTD,18/07/2018,615.00
TOWNSCAPE HERITAGE INITIATIVE,SECURING PREMISES,ADVERTSIING - JUL/AUG 18,B000019643/52885,ACORN COMMUNITY NEWS,18/07/2018,750.00
CORPORATE PROPERTY,ASSET MAINT R&M,ELECTRICS- 12 BROADWAY,B000019643/30178,B3P SERVICES LTD,18/07/2018,845.00
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,TEMP STAFF W/E 6.7.18,B000019643/33923,EDEN BROWN LTD,18/07/2018,907.73
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,GAS STRUT ETC,B000019647/7688,AEBI SCHMIDT UK LTD,23/07/2018,252.30
PARKS & OPEN SPACES,EQUIPMNT REPAIR & MAINT,MOWING LINE,B000019647/7805,SPALDINGS UK LTD,23/07/2018,384.00
TIPPING CHARGES,HIRED VEHICLE,JOB NO. 364349,B000019651/9294,STANLEY BROTHERS (TIPPERS) LTD,23/07/2018,390.00
LIBRARY ST DEPOT,ELECTRICITY,CVMU - JUNE 18,B000019648/59343,EDF ENERGY,23/07/2018,421.47
COMPUTER SERVICES,PRINTER/ COPIER RENTAL & MAINT,CONSUMABLES,B000019648/53622,SPECTRUM COMPUTER SUPPLIES LTD,23/07/2018,425.05
TECH. REFRESH (ANNUAL REPLACEM,EQUIPMENT,REPAIR OF FIBRE CABLE LINK TO TOWN HALL,B000019645/57313,NETWORKING PEOPLE (NORTH WEST) LTD,23/07/2018,462.06
HOUSING ADVICE,RENT DEPOSIT SCHEME,BOND ON PROPERTY,B000019649/60752,PORTLAND MANAGEMENT CO LTD,23/07/2018,485.00
HOUSING BENEFIT ADMINISTRATION,COMPUTER RENTAL & MAINT,1 HP PROBOOK,B000019648/52932,INSIGHT DIRECT (UK) LTD,23/07/2018,490.00
STREET CLEANSING,AGENCY STAFF,AGENY STAFF W/E 15/07/2018,B000019651/55740,RAPID RECRUITMENT LTD,23/07/2018,542.85
VEHICLE MAINT SUPERVISION,PROTECTIVE CLOTHING,OVERALLS,B000019647/7417,TEXICARE LTD,23/07/2018,544.50
TECH. REFRESH (ANNUAL REPLACEM,EQUIPMENT,ATCHGUARD FIREWALL T30 WITH 3 YEAR LICENSE,B000019645/29231,SEC-1 LIMITED,23/07/2018,700.96
WOODNOOK STRATEGIC ACQUISITION,SECURING PREMISES,RENTAL CHARGES - 11 PROPERTIES,B000019648/48843,CLEARWAY ENV SERVICES (UK) LTD,23/07/2018,760.00
VEHICLE MAINT SUPERVISION,GENERAL SUBSCRIPTIONS,SUBS 18,B000019647/1547,FREIGHT TRANSPORT ASSOC,23/07/2018,772.00
HYNDBURN CEMETERIES,AGENCY STAFF,AGENCY STAFF W/E 08/07/2018,B000019651/19414,HEADS RECRUITMENT LIMITED,23/07/2018,816.90
PARKS & OPEN SPACES,AGENCY STAFF,AGENCY STAFF W/E 01/07/2018,B000019651/19414,HEADS RECRUITMENT LIMITED,23/07/2018,818.22
UNDERSPENDS,MISC EXPENSES OTHER,LOCAL NATURE RESERVE FILM,B000019648/60662,HUCKLEBERRY FILMS,23/07/2018,1000.00
ACC TOWN HALL,ELECTRICITY,A.T.H  - JUNE 18,B000019648/59343,EDF ENERGY,23/07/2018,1062.26
DEVELOPMENT,AGENCY STAFF,TEMP STAFF W/E 6.7.18,B000019648/59823,HAYS,23/07/2018,1199.06
HEALTH FOOD & SAFETY,AGENCY STAFF,AGENCY STAFF  JUNE 2018,B000019651/58023,BUCKINGHAM FUTURES LTD,23/07/2018,1482.00
ACC TOWN HALL,ELECTRICITY,SCAITCLIFFE - JUNE 18,B000019648/59343,EDF ENERGY,23/07/2018,1715.81
HEALTH FOOD & SAFETY,CIVICA MOBILE WORKING,iPad mini 4 wi-fi + Cell 128Gb Space Grey,B000019645/1106,B T BUSINESS DIRECT,23/07/2018,1725.12
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,TYRES,B000019647/29877,ROSSENDALE VULCANISING (SALES LTD),23/07/2018,2488.00
LEISURE IN HYNDBURN,ELECTRICITY,MERCER HALL - JUNE 18,B000019648/59343,EDF ENERGY,23/07/2018,3302.47
LEISURE IN HYNDBURN,ELECTRICITY,SPORTS CENTRE - JUNE 18,B000019648/59343,EDF ENERGY,23/07/2018,3783.03
STREET CLEANSING,AGENCY STAFF,AGENCY STAFF W/E 15/07/2018,B000019651/55740,RAPID RECRUITMENT LTD,23/07/2018,3839.92
WHEELED BINS,EQUIPMENT,DELIVERY OF BINS TO HOUSEHOLD,B000019651/59653,MGB PLASTICS,23/07/2018,4181.90
WHEELED BINS,EQUIPMENT,240LTR BLUE BIN - 378,B000019651/59653,MGB PLASTICS,23/07/2018,5575.50
WHEELED BINS,EQUIPMENT,240LTR BROWN BINS  - 462,B000019651/59653,MGB PLASTICS,23/07/2018,6814.50
STREET CLEANSING,AGENCY STAFF,AGENCY STAFF W/E 06.05.2018,B000019651/55740,RAPID RECRUITMENT LTD,23/07/2018,6857.78
WHEELED BINS,EQUIPMENT,DELIVERY OF BINS - NEW SERVICE,B000019651/59653,MGB PLASTICS,23/07/2018,11415.20
WHEELED BINS,EQUIPMENT,240LTR BLUE BIN - 840,B000019651/59653,MGB PLASTICS,23/07/2018,12390.00
WHEELED BINS,EQUIPMENT,240LTR BLUE BINS  - 840,B000019651/59653,MGB PLASTICS,23/07/2018,12390.00
WHEELED BINS,EQUIPMENT,240LTR BLUE WHEELED BINS - 840,B000019651/59653,MGB PLASTICS,23/07/2018,12390.00
WHEELED BINS,EQUIPMENT,240LTR BLUE BINS - 840,B000019651/59653,MGB PLASTICS,23/07/2018,12390.00
WHEELED BINS,EQUIPMENT,240 LTR BLUE BIN - 840,B000019651/59653,MGB PLASTICS,23/07/2018,12390.00
WHEELED BINS,EQUIPMENT,240LTR BLUE BINS - 840,B000019651/59653,MGB PLASTICS,23/07/2018,12390.00
WHEELED BINS,EQUIPMENT,240LTR BLUE BIN - 840,B000019651/59653,MGB PLASTICS,23/07/2018,12390.00
WHEELED BINS,EQUIPMENT,240 LTR BLUE BINS - 840,B000019651/59653,MGB PLASTICS,23/07/2018,12390.00
WHEELED BINS,EQUIPMENT,240LTR BLUE BINS - 840,B000019651/59653,MGB PLASTICS,23/07/2018,12390.00
WHEELED BINS,EQUIPMENT,DELIVERY OF BINS TO HOUSEHOLDS,B000019651/59653,MGB PLASTICS,23/07/2018,14677.50
WHEELED BINS,EQUIPMENT,BIN DELIVERY TO HOUSEHOLDS,B000019651/59653,MGB PLASTICS,23/07/2018,15971.40
WHEELED BINS,EQUIPMENT,DELIVERY OF BINS TO HOUSEHOLDS,B000019651/59653,MGB PLASTICS,23/07/2018,16547.10
WHEELED BINS,EQUIPMENT,340LTR - BROWN BINS - 1680,B000019651/59653,MGB PLASTICS,23/07/2018,24780.00
WHEELED BINS,EQUIPMENT,240LTR BROWN BIN - 1680,B000019651/59653,MGB PLASTICS,23/07/2018,24780.00
WHEELED BINS,EQUIPMENT,240LTR BROWN BINS - 240,B000019651/59653,MGB PLASTICS,23/07/2018,74340.00
RECYCLING COLLECTION,NEW RECYCLING SERVICE,WASTE TEMP STAFF ,B000019655/22288,ADECCO UK LIMITED,25/07/2018,413.81
STREET CLEANSING,TRAFFIC MANAGEMENT,TRAFFIC MANAGEMENT AT JCT 6 WHITEBIRK,B000019654/34881,KAYS TRAFFIC MANAGEMENT SYSTEMS LTD,25/07/2018,825.00
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,AGENCY STAFF ,B000019655/55150,VENN GROUP LIMITED,25/07/2018,854.10
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,AGENCY STAFF ,B000019655/55150,VENN GROUP LIMITED,25/07/2018,884.52
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,AGENCY STAFF ,B000019655/33923,EDEN BROWN LTD,25/07/2018,900.90
CUSTOMER SERVICES,AGENCY STAFF,AGENCY STAFF ,B000019655/46341,MORGAN HUNT UK LTD,25/07/2018,942.02
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,AGENCY STAFF,B000019655/33923,EDEN BROWN LTD,25/07/2018,1010.10
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DFG FINAL PAYMENT,B000019655/34573,MR R WILCOCK,25/07/2018,1040.00
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,AGENCY FEES,B000019655/46341,MORGAN HUNT UK LTD,25/07/2018,1066.79
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,AGENCY FEES,B000019655/46341,MORGAN HUNT UK LTD,25/07/2018,1066.79
SYRIAN RESETTLEMENT PROGRAMME,VENUES AND OTHER EXPENSES,ACCRINGTON TO LIVERPOOL - SYRIAN RESETTLEMENT,B000019655/60773,PENDLE COACHES,25/07/2018,1100.00
MAYORALTY,CIVIC LUNCHEON,CATERING FOR MAYOR MAKING,B000019655/60772,SUNRISE CATERING,25/07/2018,1223.50
STREET CLEANSING,PRIVATE CONTRACTORS WORK,GRASS CUTTING AND LITTER PICK ,B000019654/34881,KAYS TRAFFIC MANAGEMENT SYSTEMS LTD,25/07/2018,1500.00
MAYORALTY,CIVIC LUNCHEON,CATERING FOR MAYOR MAKING,B000019655/9901,ACCRINGTON & ROSSENDALE COLLEGE,25/07/2018,1597.50
HOUSING BENEFIT ADMINISTRATION,OTHER FEES,DIGITAL SUPPORT - ONWARD 1ST CALL,B000019655/59950,ONWARD HOMES,25/07/2018,2516.85
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000019655/47956,BRYAN LEE BULDING CONTRACTORS,25/07/2018,3132.80
