Service Cost Centre,Account Detail,Description,HBC ref no,Name,Payment date,Net Amount(£)
ACCRINGTON TOWN CENTRE,EVENT EXPENDITURE,HALLOWEEN TRAIL TREASURE HUNT 28.10.21,B000022710/47786,HYNDBURN ARTS LIMITED,08-Nov-21,787.50
CUSTOMER SERVICES,AGENCY STAFF,TEMP STAFF,B000022715/46341,MORGAN HUNT UK LTD,08-Nov-21,787.64
COVID 19 Waste Services,PRIVATE CONTRACTORS WORK,WILLOWS LANE DEPOT NOVEMBER 21,B000022710/50873,SERVICEMASTER,08-Nov-21,896.84
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,DOUBLE SET OF PRINTED REAR SAFETY CURTAINS  X 4,B000022711/62055,EPIC MEDIA GROUP LIMITED,08-Nov-21,912.00
CUSTOMER SERVICES,AGENCY STAFF,TEMP STAFF,B000022715/33923,EDEN BROWN LIMITED,08-Nov-21,1010.10
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,AGENCY STAFF,B000022714/55150,VENN GROUP LIMITED,08-Nov-21,1110.00
ENVIRONMENTAL PROTECTION TEAM,AGENCY STAFF,TEMP STAFF P/E 24.10.21,B000022714/61657,G2 RECRUITMENT SOLUTIONS,08-Nov-21,1182.75
HOUSING ADVICE,AGENCY STAFF,TEMP STAFF P/E 29.10.21,B000022714/61860,VIVID RESOURCING,08-Nov-21,1221.30
ENVIRONMENTAL PROTECTION TEAM,AGENCY STAFF,TEMP STAFF P/E 31.10.21,B000022714/61657,G2 RECRUITMENT SOLUTIONS,08-Nov-21,1248.75
ENVIRONMENTAL PROTECTION TEAM,AGENCY STAFF,TEMP STAFF P/E 24.10.21,B000022714/61657,G2 RECRUITMENT SOLUTIONS,08-Nov-21,1248.75
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,HOPPER PLATE KIT,B000022711/8014,TERBERG MATEC UK,08-Nov-21,1540.74
ENVIRONMENTAL PROTECTION TEAM,AGENCY STAFF,CONTRACT STAFF W/B 04.10.21,B000022715/58852,OYSTER PARTNERSHIP,08-Nov-21,1590.00
LIBRARY ST DEPOT,ELECTRICITY,CVMU - OCT 21,B000022716/59343,EDF ENERGY,08-Nov-21,1768.61
LEISURE IN HYNDBURN,ELECTRICITY,MERCER HALL - OCT 21,B000022716/59343,EDF ENERGY,08-Nov-21,1810.33
DFG Affordable Warmth Grant,CONTRACTOR OTHER,AFFORDABLE WARMTH GRANT,B000022715/64557,HARRIS HEATING (NW) LTD,08-Nov-21,1865.00
GYPSY SITE,ELECTRICITY,GYPSY SITE - OCT 21,B000022716/59343,EDF ENERGY,08-Nov-21,1899.64
DFG Affordable Warmth Grant,CONTRACTOR OTHER,AFFORDABLE WARMTH GRANT,B000022715/64557,HARRIS HEATING (NW) LTD,08-Nov-21,1935.00
ACC TOWN HALL,ELECTRICITY,ACC TOWN HALL - OCT  21,B000022716/59343,EDF ENERGY,08-Nov-21,1987.43
DFG Affordable Warmth Grant,CONTRACTOR OTHER,AFFORDABLE WARMTH GRANT,B000022715/35745,AGS HEATING & PLUMBING LTD,08-Nov-21,1990.00
ENVIRONMENTAL PROTECTION TEAM,AGENCY STAFF,CONTRACT STAFF W/B 18.10.21,B000022715/58852,OYSTER PARTNERSHIP,08-Nov-21,2120.00
COVID BACKFILL,AGENCY STAFF,CONTRACT STAFF W/B 18.10.21,B000022715/58852,OYSTER PARTNERSHIP,08-Nov-21,2120.00
ENVIRONMENTAL PROTECTION TEAM,AGENCY STAFF,CONTRACT STAFF W/B 25.10.21,B000022715/58852,OYSTER PARTNERSHIP,08-Nov-21,2385.00
ENVIRONMENTAL PROTECTION TEAM,AGENCY STAFF,CONTRACT STAFF W/B 11.10.21,B000022715/58852,OYSTER PARTNERSHIP,08-Nov-21,2385.00
COVID BACKFILL,AGENCY STAFF,CONTRACT STAFF W/B 11.10.21,B000022715/58852,OYSTER PARTNERSHIP,08-Nov-21,2385.00
COVID BACKFILL,AGENCY STAFF,CONTRACT STAFF W/B 25.10.21,B000022715/58852,OYSTER PARTNERSHIP,08-Nov-21,2385.00
INSURANCES,PREMIUMS PAID,WIP INSURANCE SCAITCLIFFE DECARB,B000022714/1287,ZURICH INSURANCE PLC,08-Nov-21,2390.73
DFG Affordable Warmth Grant,CONTRACTOR OTHER,AFFORDABLE WARMTH GRANT,B000022715/64557,HARRIS HEATING (NW) LTD,08-Nov-21,2585.00
LOCAL TAXATION,COMPUTER RENTAL & MAINT,SOFTWARE LA DATA SHARE,B000022714/783,CAPITA BUSINESS SERVICES LTD,08-Nov-21,2910.72
DEV CONTROL,FEES-ANALYSTS & CONSULTANTS,RETAIL AUDIT ,B000022714/61576,URBAN AGILE LTD,08-Nov-21,3000.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000022715/30178,B3P SERVICES LTD,08-Nov-21,3489.58
MARKETS - OPERATIONS,ELECTRICITY,ACC MARKET - OCT 21,B000022716/59343,EDF ENERGY,08-Nov-21,3681.98
DEV CONTROL,DEV CONTROL SYSTEM,DMS V5 0.5 UPGRADE - IDOX PUBLISHER SOFTWARE,B000022715/61564,IDOX SOFTWARE LTD,08-Nov-21,4112.50
SCAITCLIFFE HOUSE,ELECTRICITY,SCAITCLIFFE - OCT 21,B000022716/59343,EDF ENERGY,08-Nov-21,4383.43
INSURANCES,EXCESS PAYMENTS,EXCESS CHARGES,B000022714/62197,PROTECTOR INSURANCE,08-Nov-21,4475.00
DFG Affordable Warmth Grant,CONTRACTOR OTHER,AFFORDABLE WARMTH GRANT,B000022716/64557,HARRIS HEATING (NW) LTD,08-Nov-21,4475.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000022715/50640,PRISM MEDICAL UK,08-Nov-21,4935.00
DFG Affordable Warmth Grant,CONTRACTOR OTHER,AFFORDABLE WARMTH GRANT,B000022716/61816,EDMUNDSON ELECTRICS,08-Nov-21,5500.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000022715/7874,STANNAH LIFT SERVICES LIMITED,08-Nov-21,5800.00
PLANNING POLICY B.U.,PUBLIC PARTICIPATION EXPENSE, CONTRIBUTION TO HOUSING AND ECO NEEDS,B000022714/28873,BLACKBURN WITH DARWEN B.C.,08-Nov-21,5820.00
ACCRINGTON TOWN CENTRE,EVENT EXPENDITURE,CHRISTMAS LIGHT SWITCH ON 2021  ,B000022710/17546,SCOTT DAWSON ADVERTISING LTD,08-Nov-21,7500.00
DEVELOPMENT,FEES-ANALYSTS & CONSULTANTS,LEISURE FEASABILITY STUDY,B000022715/64622,MAX ASSOCIATES (HOLDINGS) LIMITED,08-Nov-21,9810.00
LEISURE IN HYNDBURN,ELECTRICITY,SPORTS CENTRE - OCT 21,B000022716/59343,EDF ENERGY,08-Nov-21,10272.24
ACCRINGTON TOWN CENTRE,EVENT EXPENDITURE,EVENT COST 2ND CRAFTING SESSIONS,B000022719/61031,NEW FREEDOM,09-Nov-21,407.20
COVID TESTING,HIRED VEHICLE,VEHICLE HIRE,B000022719/2062,INTACK SELF DRIVE,09-Nov-21,599.60
COVID TESTING,AGENCY STAFF,COVID WASTE COLLECTIONS,B000022719/55740,RAPID RECRUITMENT LTD,09-Nov-21,609.97
WASTE SERVICES,AGENCY STAFF,AGENCY STAFF,B000022719/55740,RAPID RECRUITMENT LTD,09-Nov-21,1034.52
GENERAL MAINTENANCE,WORK DONE DLO-HIGHWAYS,CLEAR TRASH SCREENS AT ,B000022725/28458,MARCHBRIDGE BUILDERS LTD,10-Nov-21,357.00
STREET CLEANSING,PRIVATE CONTRACTORS WORK,REPAIRS,B000022721/7871,STANLEY BROS TIPPERS LTD,10-Nov-21,415.00
LCC COVID PREVENTION,IMPLEMENTS & TOOLS,HIRE OF FENCING BARRIERS & CONES,B000022725/28458,MARCHBRIDGE BUILDERS LTD,10-Nov-21,547.00
ACC TOWN HALL,CLEANING OF BUILDINGS,HYNDBURN - LEISURE CLEANING - 1ST-31ST OCTOBER,B000022725/29112,HYNDBURN LEISURE,10-Nov-21,964.43
STREET CLEANSING,LITTER BINS/ LINERS,GREY 0300 POST MOUNTED LITTER BINS,B000022721/66247,CONTENUR UK LIMITED,10-Nov-21,1025.00
HYNDBURN CEMETERIES,HIRED VEHICLE,MINI EXCAVATOR HIRE,B000022721/2306,JOHNSON PLANT HIRE,10-Nov-21,1083.00
ACC TOWN HALL,ASSET MAINT R&M,PASSENGER LIFT SUPPLEMENTARY TESTS ,B000022725/64522,R J LIFT SERVICES LTD,10-Nov-21,1100.00
HOUSING ADVICE,AGENCY STAFF,TEMP STAFF P/E 07.11.21,B000022725/61860,VIVID RESOURCING,10-Nov-21,1227.17
LOCAL TAXATION,LEGAL FEES,DEBT COLLECTION costs,B000022725/66036,MARSTON (HOLDINGS) LTD,10-Nov-21,1685.89
VEHICLE MAINT SUPERVISION,FUEL STOCK,GAS OIL ,B000022721/64492,CERTAS ENERGY,10-Nov-21,2780.00
HAWORTH ART GALLERY,ASSET MAINT R&M,"SUPPLY, INSTALL NEW ALARM, DETECTORS",B000022725/24998,FULL CIRCUIT FIRE & SECURITY LTD,10-Nov-21,3261.80
PLANNING POLICY B.U.,PUBLIC PARTICIPATION EXPENSE,OPEN SPACE AUDIT - 2ND STAGE,B000022725/31450,KNIGHT KAVANAGH & PAGE,10-Nov-21,5237.50
ACC TOWN HALL IMPROVEMENTS,CONTRACTOR OTHER,ACC TOWN HALL PHASE 4 - RETENTION RELEASE,B000022725/7524,ROSS LEE CONSTRUCTION LTD,10-Nov-21,6451.71
VEHICLE MAINT SUPERVISION,FUEL STOCK,DIESEL,B000022721/64492,CERTAS ENERGY,10-Nov-21,20200.29
CUSTOMER SERVICES,AGENCY STAFF,TEMP STAFF -  W/E 07.11.21,B000022729/60568,CUMMINS MELLOR,11-Nov-21,334.13
CUSTOMER SERVICES,AGENCY STAFF,TEMP STAFF - W/E 31.10.21,B000022729/60568,CUMMINS MELLOR,11-Nov-21,367.13
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,TEMP STAFF -  W/E 31.10.21,B000022729/55150,VENN GROUP LIMITED,11-Nov-21,374.64
CUSTOMER SERVICES,AGENCY STAFF,TEMP STAFF ,B000022729/46341,MORGAN HUNT UK LTD,11-Nov-21,814.80
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,TEMP STAFF ,B000022729/33923,EDEN BROWN LIMITED,11-Nov-21,1010.10
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,TEMP STAFF -  W/E 31.10.21,B000022729/55150,VENN GROUP LIMITED,11-Nov-21,1110.00
MARKETS - OPERATIONS,ASSET MAINT R&M, PASSENGER LIFT - SUPPLY  NEW LOAD ROPES,B000022729/64522,R J LIFT SERVICES LTD,11-Nov-21,6908.00
MARKETS - OPERATIONS,ASSET MAINT R&M,PEEL ST TOILETS - REPLACE CENTRE LOCK ,B000022733/54975,ROLLER SHUTTER SERVICES LTD,12-Nov-21,290.00
PARKS & OPEN SPACES,PRIVATE CONTRACTORS WORK,MILNSHAW PARK PAVILION - GENERAL CLEANING NOVEMBER 2021,B000022733/50873,SERVICEMASTER,12-Nov-21,299.00
MARKETS - OPERATIONS,GENERAL REPAIR & MAINT BLDGS,SUPPLY AND FIT NEW PLUG STALL 4,B000022730/57949,STEVEN MERCER ELECTRICAL CONTRACTORS LIMITED,12-Nov-21,299.31
HAWORTH ART GALLERY,EQUIPMENT-RESALE,GOODS FOR RESALE IN SHOP,B000022733/56705,ART ANGELS PUBLISHING LTD,12-Nov-21,313.44
REGISTRATION OF ELECTORS,DOCUMENT MANAGEMENT,WEEKLY PRINT RUN,B000022733/62168,CIVICA ELECTION SERVICES,12-Nov-21,535.13
INDOOR MARKET HALL REDEVELOPMT,CONTRACTOR OTHER,WOODWORK REPAIRS,B000022730/65965,TONY HOWARTH JOINERY,12-Nov-21,815.00
LEISURE IN HYNDBURN,LIH R&M,TOWN HALL - ROOF GUTTER - CLEAN OUT AND REPAIRS,B000022733/59128,GEORGE PEARCE & SONS LTD,12-Nov-21,984.00
ENVIRONMENTAL PROTECTION TEAM,AGENCY STAFF,TEMP STAFF P/E 07.11.21,B000022733/61657,G2 RECRUITMENT SOLUTIONS,12-Nov-21,1248.75
ENVIRONMENTAL PROTECTION TEAM,AGENCY STAFF,CONTRACT STAFF-W/C 01.11.21,B000022733/58852,OYSTER PARTNERSHIP,12-Nov-21,1626.66
REGISTRATION OF ELECTORS,CANVASS,FINAL RUN CANVASS 2021,B000022733/62168,CIVICA ELECTION SERVICES,12-Nov-21,2249.73
MARKETS - OPERATIONS,ASSET MAINT R&M,MARKET HALL - NEW RSD ,B000022733/54975,ROLLER SHUTTER SERVICES LTD,12-Nov-21,2270.00
XMAS DECORATIONS,CONTRACTOR OTHER,COLOURED LED LIGHTS AND TRANSFORMERS,B000022733/40866,L I T E,12-Nov-21,19906.50
COMPUTER SERVICES,PRINTER/ COPIER RENTAL & MAINT,3 X COMPAT CF287A,B000022735/53622,SPECTRUM COMPUTER SUPPLIES LTD,15-Nov-21,294.00
COMPUTER SERVICES,RENTAL & MAINT SOFTWARE MISC, CHARGES Q3 AUG 2021 - OCT 2021,B000022735/66155,NOMINET UK,15-Nov-21,765.94
LEISURE IN HYNDBURN,LEISURE TRUST MANAGEMENT FEE,RECHARGE CLAYTON CIVIC HALL OCT 21,B000022736/29112,HYNDBURN LEISURE,15-Nov-21,1600.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000022735/7874,STANNAH LIFT SERVICES LIMITED,15-Nov-21,3195.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000022735/52883,POLLOCK LIFTS,15-Nov-21,21162.16
WILLOWS LANE DEPOT,DEPOT COSTS,STEAM CLEANER SERVICE PARTS,B000022745/65669,BT SERVICE & SUPPLIES LTD,17-Nov-21,313.90
ENVIRONMENTAL PROTECTION TEAM,VETS COSTS,INSPECTION KENNELS,B000022741/8090,MEARLEY VETERINARY GROUP,17-Nov-21,315.84
TIPPING CHARGES,HIRED VEHICLE,VEHICLE HIRE 4.11.21 ,B000022745/7871,STANLEY BROS TIPPERS LTD,17-Nov-21,450.00
LIBRARY ST DEPOT,CLEANING,SUPPLEMENTARY CLEANING CVMU,B000022744/50873,SERVICEMASTER,17-Nov-21,597.87
HEALTH FOOD & SAFETY,AGENCY STAFF,TEMP STAFF WK 25.10.21,B000022745/58852,OYSTER PARTNERSHIP,17-Nov-21,918.96
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,RESPRAY,B000022744/65358,XILE MOTORS,17-Nov-21,1025.98
WASTE SERVICES,AGENCY STAFF,TEMP STAFF WK  1.11.21- 7.11.21,B000022745/55740,RAPID RECRUITMENT LTD,17-Nov-21,1034.52
DEVELOPMENT CONTROL B.U.,AGENCY STAFF,TEMP STAFF W/E 5.9.21,B000022741/66417,CARRINGTON WEST LIMITED,17-Nov-21,1035.00
DEVELOPMENT CONTROL B.U.,AGENCY STAFF,TEMP STAFF W/E 12.9.21,B000022741/66417,CARRINGTON WEST LIMITED,17-Nov-21,1293.75
DEVELOPMENT CONTROL B.U.,AGENCY STAFF,TEMP STAFF 19-09-21 ,B000022742/66417,CARRINGTON WEST LIMITED,17-Nov-21,1293.75
DFG Affordable Warmth Grant,CONTRACTOR OTHER,AFFORDABLE WARMTH GRANT,B000022741/64557,HARRIS HEATING (NW) LTD,17-Nov-21,1875.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000022741/51317,PRISM MEDICAL UK*******,17-Nov-21,3203.51
Corporate Property Bus Unit,FEES-ANALYSTS & CONSULTANTS,ASSET VALUATIONS 2021-21 FINAL INVOICE,B000022742/64776,SLOAN & ASSOCIATES LIMITED,17-Nov-21,11310.00
LEISURE IN HYNDBURN,GRANTS-GENERAL,WEIGHT MANAGEMENT JULY-SEPT & OCT-DEC 21,B000022741/29112,HYNDBURN LEISURE,17-Nov-21,13183.50
GYPSY SITE,SEWERAGE,BLOCKAGE. 02.11.21  31.10.21 ALTHAM SITE,B000022749/1248,CAMPBELL CONSTRUCTION,19-Nov-21,300.00
MAYORALTY,REMEMBRANCE SUNDAY EXPENSES,REMEBRANCE SUNDAY BAND FEE,B000022749/66932,STACKSTEADS BAND,19-Nov-21,300.00
WILLOWS LANE DEPOT,DEPOT COSTS,PROVIDE 3 WATERCOOLERS ,B000022751/16592,SELECT MARKETING NW LTD,19-Nov-21,309.00
SYRIAN RESETTLEMENT PROGRAMME,VOID COSTS,RENT  26.5.21 - 25.6.21,B000022749/61245,ONWARD HOMES,19-Nov-21,365.39
COVID 19 Waste Services,HIRED VEHICLE,MONTHLY VEHICLE CHARGES,B000022751/2062,INTACK SELF DRIVE,19-Nov-21,380.00
PARKS & OPEN SPACES,MATERIALS-DIRECT,40 NO. 250MM X 25 X 5 STAINLESS STEEL FLAT,B000022751/8397,W & G POLLARD (ACCRINGTON) LTD,19-Nov-21,390.00
MAYORALTY,REMEMBRANCE SUNDAY EXPENSES,24 WREATHS,B000022749/59312,THE ROYAL BRITISH LEGION,19-Nov-21,408.00
ACCOUNTANCY,R & M HARDWARE LINK COSTS,3 X HP E23 G4 MONITORS,B000022750/52932,INSIGHT DIRECT (UK) LTD,19-Nov-21,425.97
MAYORALTY,REMEMBRANCE SUNDAY EXPENSES,REMEMBRANCE SUNDAY BAND PLAYING,B000022749/66933,DARWEN BRASS BAND,19-Nov-21,475.00
MAYORALTY,REMEMBRANCE SUNDAY EXPENSES,SERVICE SHEETS FOR REMEMBRANCE SUNDAY,B000022749/65011,BRANDS INSIDE OUT LIMITED,19-Nov-21,575.50
PARKS & OPEN SPACES,FOOTPATH REPAIRS,CARRY OUT PATCHING WORKS TO GATTY PARK,B000022751/28458,MARCHBRIDGE BUILDERS LTD,19-Nov-21,825.00
COVID 19,DISASTER PLANNING,5 X LAPTOPS,B000022749/52932,INSIGHT DIRECT (UK) LTD,19-Nov-21,2584.90
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000022750/59806,GREENWOOD PLUMBERS,19-Nov-21,3970.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000022750/7874,STANNAH LIFT SERVICES LIMITED,19-Nov-21,4839.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000022750/17577,WESSEX LIFT CO LTD,19-Nov-21,12115.00
PARKS & OPEN SPACES,EQUIPMNT REPAIR & MAINT,ROTARY BLADE,B000022755/7805,SPALDINGS UK LTD,22-Nov-21,280.60
PARKS & OPEN SPACES,PRIVATE CONTRACTORS WORK,OAKHILL PARK  NOVEMBER 21,B000022754/50873,SERVICEMASTER,22-Nov-21,292.50
HYNDBURN CEMETERIES,NEW EQUIPMENT,TULIP BULBS,B000022754/25910,J PARKER DUTCH BULBS (WHOLESALE) CO,22-Nov-21,300.00
HYNDBURN CEMETERIES,PROTECTIVE CLOTHING,PPE CLOTHING ACCRINGTON CEMETERY,B000022754/666,"BUBBLES, BRUSHES & WIPER CO LTD",22-Nov-21,310.00
HYNDBURN CEMETERIES,EQUIPMNT REPAIR & MAINT,BENCH REPAIRS,B000022754/54326,ARK PLASTICS LTD,22-Nov-21,340.00
HUMAN RESOURCES,TRAINING EXPENSES,STRESS AWARENESS TRAINING,B000022753/66939,RELAXA UK LTD,22-Nov-21,359.00
ACCRINGTON CREMATORIUM,SUBSIDISED PROFESSIONAL SUBS,ANNUAL SUBSCRIPTION,B000022754/61225,TEAM VIEWER GMBH,22-Nov-21,398.00
PARKS & OPEN SPACES,PRIVATE CONTRACTORS WORK,WILSONS MONTHLY CLEAN NOVEMBER 21,B000022754/50873,SERVICEMASTER,22-Nov-21,448.40
ACCRINGTON CREMATORIUM,VISUAL TRIBUTES,MUSIC/MEDIA CHARGES OCTOBER 21,B000022754/55609,OBITUS (VIVEDIA LTD),22-Nov-21,575.00
HYNDBURN CEMETERIES,PRIVATE CONTRACTORS WORK,ACCRINGTON CEMETERY OFFICE CLEAN NOVEMBER 21,B000022754/50873,SERVICEMASTER,22-Nov-21,597.87
WASTE SERVICES,AGENCY STAFF,TEMP STAFF 8.11.21 - 14.11.21 ,B000022754/55740,RAPID RECRUITMENT LTD,22-Nov-21,620.71
COVID TESTING,AGENCY STAFF,TEMP STAFF 8.11.21 TO 14.11.21,B000022754/55740,RAPID RECRUITMENT LTD,22-Nov-21,625.06
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,VARIOUS SERVICE ITEMS,B000022755/7688,AEBI SCHMIDT UK LTD,22-Nov-21,636.37
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,BREAK MASTER CYLINDER AND PISTONS,B000022755/1758,GUNN JCB LTD,22-Nov-21,636.42
PARKS & OPEN SPACES,PRIVATE CONTRACTORS WORK,NOVEMBER CLEAN RHYDDINGS PARK,B000022754/50873,SERVICEMASTER,22-Nov-21,672.61
HYNDBURN CEMETERIES,EQUIPMNT REPAIR & MAINT,BENCH REPAIRS,B000022754/54326,ARK PLASTICS LTD,22-Nov-21,720.00
HOUSING ADVICE,AGENCY STAFF,STAFF PE 14.11.21,B000022753/61860,VIVID RESOURCING,22-Nov-21,758.66
PARKS & OPEN SPACES,MATERIALS-DIRECT,HORSE MANURE ,B000022754/7461,RIGBY TAYLOR LTD,22-Nov-21,864.00
ENVIRONMENTAL PROTECTION TEAM,AGENCY STAFF,STAFF PE 14.11.21,B000022753/61657,G2 RECRUITMENT SOLUTIONS,22-Nov-21,882.00
GREEN INFRASTRUCTURE,GREEN INFRASTRUCTURE,SURVVEY AND RECOMMENDATIONS,B000022753/35547,G SKELCHER & C DAY,22-Nov-21,1000.00
