Service Cost Centre,Account Detail,Description,HBC ref no,Name,Payment date,Net Amount(£)
BUSINESS SUPPORT GRANTS,GRANTS,LDGF SUPPORT GRANT,B000021060/64291,LEE WARREN,06/07/2020,5000.00
BUSINESS SUPPORT GRANTS,GRANTS,LDGF SUPPORT GRANT,B000021060/64292,TATTERSALLS INDEPENDENT BODYSHOP,06/07/2020,5000.00
BUSINESS SUPPORT GRANTS,GRANTS,LDGF SUPPORT GRANT,B000021060/64293,EDUCATION BUSINESS PARTNERSHIP (NW) LIMITED,06/07/2020,5000.00
BUSINESS SUPPORT GRANTS,GRANTS,LDGF SUPPORT GRANT,B000021060/64294,PENDLE ANTIQUES LIMITED,06/07/2020,5000.00
BUSINESS SUPPORT GRANTS,GRANTS,LDGF SUPPORT GRANT,B000021060/64295,BE STRONG UK LTD,06/07/2020,5000.00
BUSINESS SUPPORT GRANTS,GRANTS,LDGF SUPPORT GRANT,B000021060/64296,MRS AMANDA DOBSON,06/07/2020,5000.00
BUSINESS SUPPORT GRANTS,GRANTS,LDGF SUPPORT GRANT,B000021060/64297,ALMAS PLATES,06/07/2020,5000.00
BUSINESS SUPPORT GRANTS,GRANTS,LDGF SUPPORT GRANT,B000021060/64298,SELECT EMBROIDERY SERVICES LTD,06/07/2020,5000.00
BUSINESS SUPPORT GRANTS,GRANTS,LDGF SUPPORT GRANT,B000021060/64299,MR CHRIS LORD,06/07/2020,5000.00
BUSINESS SUPPORT GRANTS,GRANTS,LDGF SUPPORT GRANT,B000021060/64300,SELL 8 LIMITED,06/07/2020,5000.00
BUSINESS SUPPORT GRANTS,GRANTS,LDGF SUPPORT GRANT,B000021060/64301,BELLUS LASH AND BEAUTY,06/07/2020,5000.00
BUSINESS SUPPORT GRANTS,GRANTS,LDGF SUPPORT GRANT,B000021060/64302,DMC SCAFFOLDING SERVICES LTD,06/07/2020,5000.00
BUSINESS SUPPORT GRANTS,GRANTS,LDGF SUPPORT GRANT,B000021060/64303,HOLE IN ONE CATERING SERVICES LTD,06/07/2020,5000.00
BUSINESS SUPPORT GRANTS,GRANTS,LDGF SUPPORT GRANT,B000021060/64304,NETTIES LTD,06/07/2020,5000.00
BUSINESS SUPPORT GRANTS,GRANTS,LDGF SUPPORT GRANT,B000021060/64305,COVER MY BUBBLE LTD,06/07/2020,5000.00
BUSINESS SUPPORT GRANTS,GRANTS,LDGF SUPPORT GRANT,B000021060/64306,MRS LORRAINE HUMMER,06/07/2020,5000.00
BUSINESS SUPPORT GRANTS,GRANTS,LDGF SUPPORT GRANT,B000021060/64306,MRS LORRAINE HUMMER,06/07/2020,5000.00
BUSINESS SUPPORT GRANTS,GRANTS,LDGF SUPPORT GRANT,B000021060/64307,ADM SOLUTIONS LTD,06/07/2020,10000.00
BUSINESS SUPPORT GRANTS,GRANTS,LDGF SUPPORT GRANT,B000021060/64308,BIRTWELL & CO LTD,06/07/2020,10000.00
BUSINESS SUPPORT GRANTS,GRANTS,LDGF SUPPORT GRANT,B000021060/64309,POINT CONTROL PRINT FINISHING LTD,06/07/2020,10000.00
BUSINESS SUPPORT GRANTS,GRANTS,LDGF SUPPORT GRANT,B000021060/64310,ACCRINGTON SURGICAL INSTRUMENT SUPPLIES LTD,06/07/2020,10000.00
BUSINESS SUPPORT GRANTS,GRANTS,LDGF SUPPORT GRANT,B000021060/64311,ACKLAM BOND SOLICITORS,06/07/2020,10000.00
BUSINESS SUPPORT GRANTS,GRANTS,LDGF SUPPORT GRANT,B000021060/64312,CLUB FRUIT SERVICES LTD,06/07/2020,10000.00
BUSINESS SUPPORT GRANTS,GRANTS,LDGF SUPPORT GRANT,B000021060/64315,JUST IMAGINE NW,06/07/2020,5000.00
BUSINESS SUPPORT GRANTS,GRANTS,LDGF SUPPORT GRANT,B000021060/64316,LANTEX MANUFACTURING CO LIMITED,06/07/2020,10000.00
BUSINESS SUPPORT GRANTS,GRANTS,LDGF SUPPORT GRANT,B000021060/64317,FIBRE OPTIC FX LIMITED,06/07/2020,10000.00
BUSINESS SUPPORT GRANTS,GRANTS,LDGF SUPPORT GRANT,B000021060/64318,THE HUNGRY TACKLER LIMITED,06/07/2020,10000.00
BUSINESS SUPPORT GRANTS,GRANTS,LDGF SUPPORT GRANT,B000021060/64319,HEDLEY AND COMPANY STOCKBROKERS LIMITED,06/07/2020,10000.00
BUSINESS SUPPORT GRANTS,GRANTS,LDGF SUPPORT GRANT,B000021060/64320,RAZA JAMIA MASJID AND ISLAMIC CENTRE,06/07/2020,10000.00
BUSINESS SUPPORT GRANTS,GRANTS,LDGF SUPPORT GRANT,B000021060/64321,SPARKLES,06/07/2020,5000.00
BUSINESS SUPPORT GRANTS,GRANTS,LDGF SUPPORT GRANT,B000021060/64322,RAZA JAMIA MASJID,06/07/2020,5000.00
BUSINESS SUPPORT GRANTS,GRANTS,LDGF SUPPORT GRANT,B000021060/64323,BLACKBURN ROAD LEARNING CENTRE,06/07/2020,5000.00
BUSINESS SUPPORT GRANTS,GRANTS,LDGF SUPPORT GRANT,B000021060/64324,SIGMA CARE LIMITED,06/07/2020,5000.00
BUSINESS SUPPORT GRANTS,GRANTS,LDGF SUPPORT GRANT,B000021060/64325,EDWARDS PODIATRY LIMITED,06/07/2020,5000.00
TOWNSCAPE HERITAGE INITIATIVE,PRIVATE CONTRACTORS WORK,AB PROFESSIONAL SERVICES  - APRIL -JUNE 2020,B000021061/56469,ANNETTE BIRCH,06/07/2020,2240.00
PARKS & OPEN SPACES,HIRED VEHICLE,VEHICLE RENTAL,B000021063/2062,INTACK SELF DRIVE,07/07/2020,506.40
PEST CONTROL,HIRED VEHICLE,VEHICLE RENTAL,B000021063/2062,INTACK SELF DRIVE,07/07/2020,506.40
COVID 19,HIRED VEHICLE,VEHICLE RENTAL,B000021063/2062,INTACK SELF DRIVE,07/07/2020,506.40
CCTV'S,PRIVATE CONTRACTORS WORK,CCTV MONITORING JUNE,B000021063/28873,BLACKBURN WITH DARWEN B.C.,07/07/2020,7497.60
STREET CLEANSING,PRIVATE CONTRACTORS WORK,BOROUGH GRASS CUTTING MAY 2020,B000021063/34881,KAYS TRAFFIC MANAGEMENT SYSTEMS LTD,07/07/2020,1800.00
DOG WARDEN,KENNELING - DAYTIME,KENNELLING FEES,B000021063/36271,ASPEN VALLEY BOARDING KENNELS & CATTERY,07/07/2020,676.86
WASTE SERVICES,AGENCY STAFF,AGENCY STAFF W/E 28/06/2020,B000021063/55740,RAPID RECRUITMENT LTD,07/07/2020,867.99
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,REPLACE WINDSCREEN,B000021064/38986,LANCASHIRE WINDSCREENS LIMITED,07/07/2020,395.00
VEHICLE MAINT SUPERVISION,EQUIPMNT REPAIR & MAINT,INSPECTION & REPAIR OF JACK (W/SHOP),B000021064/6986,NORTHERN JACK SPECIALISTS,07/07/2020,582.00
GENERAL MAINTENANCE,WORK DONE DLO-HIGHWAYS,HODDER ST TRASH SCREEN,B000021065/28458,MARCHBRIDGE BUILDERS LTD,08/07/2020,1289.70
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,STAFF W/E 28.06.20,B000021065/33923,EDEN BROWN LIMITED,08/07/2020,1010.10
COVID 19,TEMPORARY ACCOMMODATION,10 SANDS ROAD  FURNISHING OF PROPERTY,B000021065/35570,CALICO ENTERPRISE,08/07/2020,1740.00
COVID 19,TEMPORARY ACCOMMODATION,45 PLANTATION ST FURNISHING PROPERTY,B000021065/35570,CALICO ENTERPRISE,08/07/2020,1290.00
CUSTOMER SERVICES,AGENCY STAFF,STAFF W/E 28.06.20,B000021065/46341,MORGAN HUNT UK LTD,08/07/2020,990.86
ACC MKT HALL SVCE YARD LAMPS,CONTRACTOR OTHER,ACC TOWN HALL WORK TO REFUSE AREA,B000021065/49892,KEN HOWE NATURAL STONE SUPPLIES,08/07/2020,7600.00
ENVIRONMENTAL PROTECTION TEAM,WORK IN DEFAULT,10 WILFRED ST REMOVAL OF WASTE,B000021065/59338,WASTE BUSTERS WASTE REMOVAL,08/07/2020,380.00
COVID 19,GENERAL SUBSCRIPTIONS,RENT 16 AND 18 ROYDS ST COVID EMERGENCY PROPERTIES AUG,B000021065/60778,WOODNOOK PHASE 2 LTD,08/07/2020,1000.00
UNAPPORTIONED CENTRAL O/HEAD,PENSION INCREASE ACT PAYMENT,PENSION RECHARGES,B000021065/61696,GREATER MANCHESTER PENSION FUND,08/07/2020,3200.14
GENERAL MAINTENANCE,WORK DONE DLO-HIGHWAYS,CLEAR CULVERT TRASH SCREENS,B000021066/28458,MARCHBRIDGE BUILDERS LTD,08/07/2020,308.14
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,STAFF WE 21.06.20,B000021066/33923,EDEN BROWN LIMITED,08/07/2020,1010.10
CUSTOMER SERVICES,AGENCY STAFF,STAFF W/E 21.06.20,B000021066/46341,MORGAN HUNT UK LTD,08/07/2020,990.86
Corporate Property Bus Unit,AGENCY STAFF,STAFF W/C 22.06.20,B000021066/58852,OYSTER PARTNERSHIP,08/07/2020,1260.00
16 CHINA ST DV RENOVATION,CONTRACTOR OTHER,16 CHINA ST VAL 3,B000021066/59128,GEORGE PEARCE & SONS LTD,08/07/2020,14566.68
HOUSING BENEFIT ADMINISTRATION,OFFICE CONSUMABLES,COPIER RENTAL 2ND FLOOR,B000021066/62209,RIGBY CAPITAL LTD,08/07/2020,393.22
DS6931 14 QUEEN ST GT HWD,GENERAL REPAIR & MAINT BLDGS,DS 6931  14 QUEEN ST GT HARWOOD,B000021066/7524,ROSS LEE CONSTRUCTION LTD,08/07/2020,475.16
N AZIZ,GENERAL DEBIT SUSPENSE,AT02764-SERVICE-IPHONE11 PRO MAX 64GB IN GREY,B000021067/46800,CLOUDCOCO,08/07/2020,967.50
COVID 19,TEMPORARY ACCOMMODATION,SH00676-SERVICE-Furniturnising of 4 properties,B000021067/55920,CALICO HOMES,08/07/2020,1290.00
COVID 19,TEMPORARY ACCOMMODATION,"25 WOODSIDE RD, FURNISHINGS",B000021068/35570,CALICO ENTERPRISE,08/07/2020,1740.00
TECH. REFRESH (ANNUAL REPLACEM,EQUIPMENT,1 SAMSUNG A71,B000021068/46800,CLOUDCOCO,08/07/2020,369.00
COVID 19,DISASTER PLANNING,30 LAPTOPS ADN WARRANTIES,B000021068/57717,DEANE COMPUTER SOLUTIONS LIMITED,08/07/2020,18530.00
BUSINESS SUPPORT GRANTS,GRANTS,RHLGF SUPPORT GRANT,B000021069/139,ACCRINGTON STANLEY F C LTD,08/07/2020,10000.00
BUSINESS SUPPORT GRANTS,GRANTS,RHLGF SUPPORT GRANT,B000021069/60175,YANKEES BURGER,08/07/2020,10000.00
BUSINESS SUPPORT GRANTS,GRANTS,RHLGF SUPPORT GRANT,B000021069/63312,HYNDBURN PROPERTY PORTFOLIO LTD,08/07/2020,10000.00
BUSINESS SUPPORT GRANTS,GRANTS,RHLGF SUPPORT GRANT,B000021069/64329,POREFEXION AESTHETICS LIMITED,08/07/2020,10000.00
LEGAL SERVICES,PUBLICATIONS & PERIODICALS,CROSS LOCAL GOV R84,B000021070/50652,THOMSON REUTERS PROFESSIONAL UK LTD,08/07/2020,437.00
STRATEGIC HOUSING DEPARTMENT,GRANTS,GROWTH LANCS CORE FUNDING 01.04.20 - 31.03.21,B000021070/552,BLACKBURN WITH DARWEN BOROUGH COUNCIL,08/07/2020,15000.00
HOUSING ADVICE,RENT DEPOSIT SCHEME,DEPOSIT IN RESPECT OF 37 MELBOURNE HOUSE,B000021070/64331,ANDREA STAFFA,08/07/2020,450.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DFG 10741 - 263 WHALLEY RD CLM,B000021070/64332,R W BUILDING AND DEVELOPMENT,08/07/2020,310.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DFG 10741 - 263 WHALLEY RD CLM,B000021070/64332,R W BUILDING AND DEVELOPMENT,08/07/2020,310.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DFG 10817 - 44-46 ST EDMUND ST,B000021070/7874,STANNAH LIFT SERVICES LIMITED,08/07/2020,1487.00
COVID 19,BENEFIT O/PYMNTS HSG/ADVICE,HOSPITAL DISCHARGE SCHEME THE OAKS HOTEL,B000021072/49037,BLACKBURN WITH DARWEN BOROUGH COUNCIL,10/07/2020,4394.50
DFG Affordable Warmth Grant,CONTRACTOR OTHER,"281 BLACKBURN RD, BOILER",B000021072/50717,HIGH EFFICIENCY LTD,10/07/2020,2175.00
DFG Affordable Warmth Grant,CONTRACTOR OTHER,"7 PRINCESS ST, ACC.  BOILER",B000021072/50717,HIGH EFFICIENCY LTD,10/07/2020,1925.00
ENVIRONMENTAL PROTECTION TEAM,AGENCY STAFF,STAFF P/E 05.07.20,B000021072/61657,G2 RECRUITMENT SOLUTIONS,10/07/2020,1148.04
ENVIRONMENTAL PROTECTION TEAM,AGENCY STAFF,STAFF P/E 05.07.20,B000021072/61657,G2 RECRUITMENT SOLUTIONS,10/07/2020,1413.60
ENVIRONMENTAL PROTECTION TEAM,AGENCY STAFF,STAFF P/E 05.07.20,B000021072/61657,G2 RECRUITMENT SOLUTIONS,10/07/2020,2049.84
DEVELOPMENT CONTROL B.U.,FEES-ANALYSTS & CONSULTANTS,APPEAL P.G.K,B000021072/64334,MR DAVID ARMSTRONG,10/07/2020,1000.00
HYNDBURN CEMETERIES,AGENCY STAFF,AGENCU ACC CEMETERY WK 14.06.20 B.DOYLE,B000021073/19414,HEADS RECRUITMENT LIMITED,10/07/2020,463.32
HYNDBURN CEMETERIES,AGENCY STAFF,AGENCY WK  28.06.20 B.DOYLE ACCRINGTON CEMETERY,B000021073/19414,HEADS RECRUITMENT LIMITED,10/07/2020,491.01
HYNDBURN CEMETERIES,AGENCY STAFF,AGENCY STAFF ACCRINGTON CEMETERY WK 21.6.20 B.DOYLE,B000021073/19414,HEADS RECRUITMENT LIMITED,10/07/2020,463.32
PARKS & OPEN SPACES,AGENCY STAFF,AGENCY STAFF GROUNDS MAINTENANCE WK 5.7.20  2 X OPERATIVES,B000021073/19414,HEADS RECRUITMENT LIMITED,10/07/2020,875.01
PARKS & OPEN SPACES,AGENCY STAFF,AGENCY STAFF GROUNDS MAINTENANCE WK  05.07.20 3 X OPERATIVES,B000021073/19414,HEADS RECRUITMENT LIMITED,10/07/2020,839.74
PARKS & OPEN SPACES,AGENCY STAFF,"AGENCY STAFF WK  28.06.20 X 3 OPERATIVES, PLUS MILEAGE FOR L.WARD",B000021073/19414,HEADS RECRUITMENT LIMITED,10/07/2020,1425.16
PARKS & OPEN SPACES,AGENCY STAFF,AGENCY STAFF GROUNDS MAINTENANCE WK  28.06.20 P.THOMAS,B000021073/19414,HEADS RECRUITMENT LIMITED,10/07/2020,491.01
PARKS & OPEN SPACES,AGENCY STAFF,L.WARD  GROUNDS MAINTENANCE AGENCY WK 31.05.20 / 7.6.20/ 14.06.20,B000021073/19414,HEADS RECRUITMENT LIMITED,10/07/2020,1509.64
PARKS & OPEN SPACES,AGENCY STAFF,AGENCY STAFF WK  21.06.20 GROUNDS MAINTENANCE 3 X OPRATIVES,B000021073/19414,HEADS RECRUITMENT LIMITED,10/07/2020,1188.00
PARKS & OPEN SPACES,AGENCY STAFF,AGENCY STAFF GROUNDS MAINTENANCE WK  21.06.20 P.THOMAS,B000021073/19414,HEADS RECRUITMENT LIMITED,10/07/2020,491.01
PARKS & OPEN SPACES,AGENCY STAFF,P. THOMAS AGENCY GROUNDS MAINTENANCE WK 14.06.20,B000021073/19414,HEADS RECRUITMENT LIMITED,10/07/2020,491.01
ARSON REFUSE VEHICLES,PRIVATE CONTRACTORS WORK,"TO SUPPLY AND FIT BOX SECTION TO DOUBLE GATES FOR ADDITIONAL SECURITY , INCLUDING METAL SHEETING",B000021073/20,A BYRNE FENCING,10/07/2020,2220.00
ARSON REFUSE VEHICLES,DEPOT COSTS,SYSTEM UPGRADE OF RANGER/ BROWN STREET VEHICLE COMPOUND - INTRUDER SYSTEM,B000021073/24998,FULL CIRCUIT FIRE & SECURITY LTD,10/07/2020,2188.25
ACCRINGTON CREMATORIUM,NEW EQUIPMENT,MEMORIAL MUSIC TRIBUTES AT ACCRINGTON CREMATORIUM JUNE 2020,B000021073/55609,OBITUS (VIVEDIA LTD),10/07/2020,1590.00
PARKS & OPEN SPACES,GRASS CUTTING CONTRACT,VERGE CUTTING CONTRACT THROUGH HYNDBURN,B000021073/57700,MASTER GROUND SERVICES,10/07/2020,6133.50
HYNDBURN CEMETERIES,NEW SEATS, MEMORIAL TREES  X 6 FOR ACCRINGTON CEMETERY,B000021073/61863,MILL HOUSE NURSERIES LTD,10/07/2020,515.00
INSURANCES,EXCESS PAYMENTS,"EXCESS PAYMENT OF INSURANCE CLAIM, DAMAGES 3250.00, NHS 678.00, SOLICITORS 2916.50, LOSS ADJ 570.00",B000021073/62078,TRAVELLERS INSURANCE,10/07/2020,7414.50
MARKETS - OPERATIONS,DISPOSAL UNIT RENTAL,REPAIR AND TESTED FAULTY FAN ON KARCHER BR300 AT ACCRINGTON MARKET HALL,B000021073/7750,SHORROCK TRICHEM,10/07/2020,1047.27
TIPPING CHARGES,HIRED VEHICLE,HIRE OF VEHICLE 22.06.20 1 X DAY REF 4741,B000021073/7871,STANLEY BROS TIPPERS LTD,10/07/2020,450.00
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,FILTERS AND ELEMENTS,B000021074/1758,GUNN JCB LTD,10/07/2020,335.61
MOT GENERAL,AGENCY STAFF,TEMPSTAFF P/E 05.07.20,B000021074/61466,AUTOTECH RECRUIT,10/07/2020,975.00
VEHICLE MAINT SUPERVISION,IMPLEMENTS & TOOLS,2 IMPACT WRENCH GUNS,B000021074/6986,NORTHERN JACK SPECIALISTS,10/07/2020,840.00
VEHICLE MAINT SUPERVISION,IMPLEMENTS & TOOLS,SUPPLIES,B000021074/8459,EXPRESS CUTTING & WELDING SERVICES LTD,10/07/2020,321.58
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,STAFF W/E 05.07.20,B000021075/33923,EDEN BROWN LIMITED,13/07/2020,1010.10
WOODNOOK STRATEGIC ACQUISITION,UTILITY SUPPLIES,11 ROYDS ST  FINAL ELECT BILL,B000021075/43682,SCOTTISH POWER,13/07/2020,266.99
CUSTOMER SERVICES,AGENCY STAFF,STAFF W/E 05.07.20,B000021075/46341,MORGAN HUNT UK LTD,13/07/2020,990.86
BUSINESS SUPPORT GRANTS,GRANTS,RHLGF SUPPORT GRANT,B000021076/64336,TOPWORKS BESPOKE JOINERY LIMITED,13/07/2020,10000.00
BUSINESS SUPPORT GRANTS,GRANTS,RHLGF SUPPORT GRANT,B000021076/64337,MARGARET & CIARA HUGHES,13/07/2020,10000.00
DFG Affordable Warmth Grant,CONTRACTOR OTHER,AFFORDABLE WARMTH GRANT - 12 ALLIANCE ST,B000021077/50717,HIGH EFFICIENCY LTD,13/07/2020,1545.00
HOUSING ADVICE,RENT DEPOSIT SCHEME,RENT DEPOSIT FOR ASHLEIGH O'HALLORAN,B000021077/64339,MR & MRS W L FARNWORTH,13/07/2020,450.00
GENERAL EXPENSES,CABINET ACTION FUND,FLOWERS 2020/21,B000021078/63949,ST JOHNS ACCRINGTON FLOWER ACCOUNT,14/07/2020,300.00
HAWORTH ART GALLERY,ASSET MAINT R&M,REPLACE BATTERIES - HAG,B000021081/24998,FULL CIRCUIT FIRE & SECURITY LTD,15/07/2020,355.00
ACCRINGTON CREMATORIUM,ASSET MAINT R&M,ROOF REPAIRS AT ACC CREM,B000021081/37017,PILKINGTON BROS (CHURCH) LTD,15/07/2020,259.00
P BUCKLEY,GENERAL CREDIT SUSPENSE,CYCLE SCHEME - P BUCKLEY,B000021081/46598,CYCLESCHEME LTD,15/07/2020,624.17
PARKS & OPEN SPACES,NEW SEATS,"CS02279-SERVICE-14 DOG BINS, 2 LITTER BINS AND 8 STAKES",B000021082/1292,EARTH ANCHORS LTD,15/07/2020,2294.00
STREET CLEANSING,PRINTING,"CS02292-SERVICE-£75 USE THE BIN LABELS AS PER SAMPLE, PRINTED",B000021082/1344,ELLISON PRINTING,15/07/2020,336.00
COVID 19,NEW EQUIPMENT,CS02305-SERVICE-SQUARE FLOOR STICKERS 300MM x 200,B000021082/1866,HITCHENS ENGRAVERS LTD,15/07/2020,930.00
ACC TC CLEANSING,IMPLEMENTS & TOOLS,CS02322-SERVICE-TAKE OUT BASE OF OLD BOLLARD AND INSTALL NEW,B000021082/28458,MARCHBRIDGE BUILDERS LTD,15/07/2020,386.93
STREET CLEANSING,WEEDKILLING,CS02228-SERVICE-TO PROVIDE TWO HIGHWAY WEED CONTROL TREATMENT,B000021082/42709,RM SERVICES LTD,15/07/2020,14309.00
STREET CLEANSING,WEEDKILLING,CS02239-SERVICE-TO PROVIDE ONE WEED CONTROL TREATMENT PER,B000021082/42709,RM SERVICES LTD,15/07/2020,1240.00
MILNSHAW PARK PLAY AREA,MISCELLANEOUS,CS01893-SERVICE-SITE STAGE FEES 5 OF 5 19031 MILNSHAW BUILDIN,B000021082/52714,THE INTELLIGENT DESIGN CENTRE LTD,15/07/2020,420.35
ARSON REFUSE VEHICLES,HIRED VEHICLE,"CS02121-SERVICE-VE18 JOV, VK67 KWV, VK67 KXC, VN69 OYX",B000021082/59171,COLLETT TRANSPORT SERVICES,15/07/2020,4180.00
ARSON REFUSE VEHICLES,HIRED VEHICLE,CS02121-SERVICE-VN69 OYY - £195 PER DAY PER VEHICLE,B000021082/59171,COLLETT TRANSPORT SERVICES,15/07/2020,4180.00
ARSON REFUSE VEHICLES,HIRED VEHICLE,CS02121-SERVICE-VN69 OYY - £195 PER DAY PER VEHICLE,B000021082/59171,COLLETT TRANSPORT SERVICES,15/07/2020,4180.00
ARSON REFUSE VEHICLES,HIRED VEHICLE,CS02121-SERVICE-VN69 OYY - £195 PER DAY PER VEHICLE,B000021082/59171,COLLETT TRANSPORT SERVICES,15/07/2020,4180.00
