Service Cost Centre,Account Detail,Description,HBC ref no,Name,Payment date,Net Amount(£)
HMO,AGENCY STAFF,TEMP STAFF  WC 14.11.22,B000023724/58852,OYSTER PARTNERSHIP,09/12/2022,832.00
HMO,AGENCY STAFF,TEMP STAFF  WC 28.11.22,B000023724/58852,OYSTER PARTNERSHIP,09/12/2022,1300.00
HMO,AGENCY STAFF,TEMP STAFF W/C 28.11.22,B000023724/58852,OYSTER PARTNERSHIP,09/12/2022,1443.00
HOUSING STANDARDS,WORK IN DEFAULT,CLEARING PROPERTY,B000023724/62449,JOHN HOGG CLEANING,09/12/2022,1450.00
ALLOTMENTS,WATER CHARGES,LEY 02.11.22 - 01.12.22,B000023724/8325,WATER PLUS LTD,09/12/2022,605.86
HUMAN RESOURCES,OD AND EQUALITY,10 PLACES FOR FIRST AID WORK,B000023725/37618,ABC NORTH WEST LTD,12/12/2022,1105.20
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000023726/25868,HYNDBURN PLUMBING & HEATING SERVICES,12/12/2022,5353.00
HOMES FOR UKRAINE-THANKYOU PAY,MISC EXPENSES OTHER,UKRANIAN LEISURE PASS,B000023727/29112,HYNDBURN LEISURE,12/12/2022,420.00
HLC LEISURE INV PROG,FEES-ANALYSTS & CONSULTANTS,LEISURE TRANSFORMATION - STAGE 3,B000023727/48468,ALLIANCE LEISURE SERVICES LTD,12/12/2022,36960.44
WPF LEISURE INV PROG,FEES-ANALYSTS & CONSULTANTS,LEISURE TRANSFORMATION - STAGE 3 - VAL 1,B000023727/48468,ALLIANCE LEISURE SERVICES LTD,12/12/2022,57263.18
HLC LEISURE INV PROG,FEES-ANALYSTS & CONSULTANTS,LEISURE TRANSFORMATION - STAGE 2,B000023727/48468,ALLIANCE LEISURE SERVICES LTD,12/12/2022,17875.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000023727/61963,SMART BUILDING SOLUTIONS BLACKBURN LTD,12/12/2022,5000.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000023727/62814,1ST CHOICE ALARMS LTD,12/12/2022,650.00
HOUSING ADVICE,PYMTS REDUCE RENT ARREARS HPG,3 MONTHS RENT,B000023727/68143,3USA,12/12/2022,1650.00
VEHICLE MAINT SUPERVISION,EQUIPMNT REPAIR & MAINT,CPC REFRESHER,B000023728/19112,SPECIALIST TRAINING CONSULTANCY LTD,12/12/2022,850.00
PARKS & OPEN SPACES,AGENCY STAFF,AGENCY STAFF ,B000023728/19414,PROMAN SUPPLY CHAIN LTD,12/12/2022,523.27
CCTV'S,PRIVATE CONTRACTORS WORK,CCTV MONITORING,B000023728/28873,BLACKBURN WITH DARWEN B.C.,12/12/2022,7497.60
ACCRINGTON TOWN CENTRE,EVENT EXPENDITURE,EVENT COST - PRE EVENT XMAS MARKET,B000023728/29112,HYNDBURN LEISURE,12/12/2022,8750.00
CEMETERY WELFARE & DEPOT FAC,CONTRACTOR OTHER,DISCONNECTION OF OLD GAS SUPPLY ,B000023728/44846,APOLLO ENERGY,12/12/2022,7497.69
REFUSE COLLECTION,CLINICAL WASTE COLLECTION,CLINICAL WASTE DOMESTIC,B000023728/62108,RENTOKIL INITIAL UK LTD,12/12/2022,309.50
UNDERSPENDS,FEES-ANALYSTS & CONSULTANTS,LEGAL ADVICE/ WORK,B000023728/66553,WOMBLE BOND DICKINSON,12/12/2022,7131.50
PARKS & OPEN SPACES,PRIVATE CONTRACTORS WORK,FIT HANDRAIL TO EXISTING STEPS,B000023729/20,A BYRNE FENCING,12/12/2022,390.00
GREEN WASTE COLLECTION,PRINTING,SERVICE CONTRACT AGREEMENT ,B000023729/61634,DURA ID SOLUTIONS LIMITED,12/12/2022,265.00
ACC TC CLEANSING,IMPLEMENTS & TOOLS,10L FINE STONEWARE CLEANER,B000023729/63954,KARCHER (UK) LTD,12/12/2022,444.84
ACC TC CLEANSING,IMPLEMENTS & TOOLS, STONEWARE CLEANER,B000023729/63954,KARCHER (UK) LTD,12/12/2022,283.08
CEMETERY WELFARE & DEPOT FAC,CONTRACTOR OTHER,INTERIM PAYMENT #2,B000023730/7524,ROSS LEE CONSTRUCTION LTD,12/12/2022,31372.82
REGISTRATION OF ELECTORS,NEW EQUIPMENT,2 SAMSUNG A13 HANDSETS,B000023731/46800,CLOUDCOCO LIMITED,12/12/2022,290.00
PARKS & OPEN SPACES,PRIVATE CONTRACTORS WORK,AUTOCD LT LICENCE REEWAL FOR 3 YEARS,B000023731/68014,AUTODESK,12/12/2022,2110.00
WI-FI UPGRADE,R & M HARDWARE LINK COSTS,MERAKI MR44 WIFI 6 INDORR AP,B000023731/68098,MONTANAS GROUP,12/12/2022,4093.60
HARGREAVES WAREHOUSE,MISC EXPENSES OTHER,PROFESSIONAL ADVICE,B000023732/12076,MR WILSON HORNE,12/12/2022,2750.00
ENVIRONMENTAL PROTECTION,AGENCY STAFF,TEMP STAFF W/E 4.12.22,B000023732/58023,BUCKINGHAM FUTURES LTD,12/12/2022,1716.00
GREEN INFRASTRUCTURE,GREEN INFRASTRUCTURE,DRY STONE WALLING ,B000023732/58693,ALAN RHODES,12/12/2022,2000.00
DEVELOPMENT CONTROL B.U.,AGENCY STAFF,TEMP STAFF W/E 28.11.22,B000023732/58852,OYSTER PARTNERSHIP,12/12/2022,1524.13
DEVELOPMENT CONTROL B.U.,AGENCY STAFF,TEMP STAFF W/E 28.11.22,B000023732/58852,OYSTER PARTNERSHIP,12/12/2022,463.20
ENVIRONMENTAL PROTECTION,AGENCY STAFF,TEMP STAFF W/E 4.12.22,B000023732/61860,VIVID RESOURCING,12/12/2022,567.00
HOUSING STANDARDS,AGENCY STAFF,TEMP STAFF W/E 4.12.22,B000023732/61860,VIVID RESOURCING,12/12/2022,2220.00
COMPUTER SERVICES,TELEPHONES,CHRAGES - 1.12.22 TO 28.2.23,B000023732/644,BRITISH TELECOMMUNICATIONS PLC,12/12/2022,500.87
PLANNING POLICY B.U.,PUBLIC PARTICIPATION EXPENSE,HIGHWAYS CAPACITY STUDY,B000023732/65926,WSP UK LTD,12/12/2022,2250.00
DEVELOPMENT CONTROL B.U.,AGENCY STAFF,TEMP STAFF W/E 4.12.22,B000023732/67448,MACDONALD & COMPANY,12/12/2022,1469.17
REGENERATION,HOUSING,SUBSCRIPTION,P-CARD - DEC 22,CIOB,12/12/2022,263.00
ENVIRONMENTAL HEALTH,CVMU,HEATERS,P-CARD - DEC 22,MACHINE MART,13/12/2022,443.94
HYNDBURN CEMETERIES,NEW EQUIPMENT,SHORING EQUIPMENT,B000023735/27901,TELESHORE (UK) LTD,14/12/2022,1333.04
ACCRINGTON CREMATORIUM,VISUAL TRIBUTES,MEDIA SERVICE CHARGES,B000023735/55609,OBITUS (VIVEDIA LTD),14/12/2022,849.00
HYNDBURN CEMETERIES,KERBSTONE GRAVES,KERBSET,B000023735/604,BRENT STEVENSON MEMORIALS,14/12/2022,1916.67
UNDERSPENDS,FEES-ANALYSTS & CONSULTANTS,PROPERTY SERVICES ADVICE,B000023735/66574,CBRE LTD,14/12/2022,3500.00
WILLOWS LANE DEPOT,CLEANING MATERIALS,EMPTY WASTE BAYS W/L,B000023735/9294,STANLEY BROTHERS (TIPPERS) LTD,14/12/2022,540.00
ADMINISTRATION EXPENSES,PRINTING,PHOTO COPIER CHARGES,B000023735/999,SHARP BUSINESS SYSTEMS UK PLC,14/12/2022,378.31
LEISURE IN HYNDBURN,LEISURE TRUST MANAGEMENT FEE,MANAGEMENT CHARGE,B000023736/29112,HYNDBURN LEISURE,14/12/2022,235000.00
ACC TOWN HALL,CLEANING OF BUILDINGS,BROADWAY CLEANING,B000023736/29112,HYNDBURN LEISURE,14/12/2022,2034.94
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,AGENCY STAFF W/C 27/11/22 ,B000023736/33923,EDEN BROWN LIMITED,14/12/2022,1010.10
LOCAL TAXATION,AGENCY STAFF,AGENCY STAFF W/E 04/12/22,B000023736/33923,EDEN BROWN LIMITED,14/12/2022,966.58
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,AGENCY STAFF W/E 04/12/22 ,B000023736/33923,EDEN BROWN LIMITED,14/12/2022,1010.10
CUSTOMER SERVICES,AGENCY STAFF,AGENCY STAFF W/E 04/12/22 ,B000023736/46341,MORGAN HUNT UK LTD,14/12/2022,931.50
ADMINISTRATION EXPENSES,STATIONERY,STATIONERY,B000023736/67355,OT GROUP LIMITED,14/12/2022,286.26
FIRE RISK ASSESS WORKS VARIOUS,CONTRACTOR OTHER,COMPARTMENTATION SURVEYS TOWN HALL AND MARKET HALL,B000023736/67936,UKR CONTRACTS LTD,14/12/2022,8080.00
VEHICLE MAINT SUPERVISION,MATERIALS-DIRECT,SERVICE AND REPAIRS,B000023737/442,BALMERS GARDEN MACHINERY,14/12/2022,1093.75
VEHICLE MAINT SUPERVISION,MATERIALS-DIRECT,SERVICE AND REPAIRS,B000023737/442,BALMERS GARDEN MACHINERY,14/12/2022,955.80
VEHICLE MAINT SUPERVISION,MATERIALS-DIRECT,SERVICE REPAIRS,B000023737/442,BALMERS GARDEN MACHINERY,14/12/2022,941.56
MAYORALTY,MISC EXPENSES OTHER,BUFFET,B000023739/57628,S.R.S. CATERING LTD,14/12/2022,557.67
ACCOUNTANCY,AGENCY STAFF,TEMP STAFF W/E 4.12.22,B000023739/63907,BUTLER ROSE,14/12/2022,693.83
ACCOUNTANCY,AGENCY STAFF,TEMP STAFF W/E 13.11.22,B000023739/63907,BUTLER ROSE,14/12/2022,645.98
ACCOUNTANCY,AGENCY STAFF,TEMP STAFF W/E 20.11.22,B000023739/63907,BUTLER ROSE,14/12/2022,645.98
ACCOUNTANCY,AGENCY STAFF,TEMP STAFF W/E 27.11.22,B000023739/63907,BUTLER ROSE,14/12/2022,622.05
ACCOUNTANCY,AGENCY STAFF,TEMP STAFF W/E 11.12.22,B000023739/63907,BUTLER ROSE,14/12/2022,861.30
HOUSING BENEFIT ADMIN,SECURITY SERVICES,G4S,35878,G4S,15/12/2022,439.40
DFG Affordable Warmth Grant,CONTRACTOR OTHER,AFFORDABLE WARMTH GRANT,B000023741/35745,AGS HEATING & PLUMBING LTD,19/12/2022,4200.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000023741/68141,P A COOKSON LTD,19/12/2022,5717.00
HMO,AGENCY STAFF,TEMP STAFF WC 05.12.22,B000023742/58852,OYSTER PARTNERSHIP,19/12/2022,1196.00
HOUSING STANDARDS,AGENCY STAFF,TEMP STAFF  WC 05.12.22,B000023742/58852,OYSTER PARTNERSHIP,19/12/2022,1443.00
ACCOUNTANCY,AGENCY STAFF,TEMP STAFF WE 05.12.22 ,B000023742/58852,OYSTER PARTNERSHIP,19/12/2022,3300.00
HUNCOAT HOUSING ZONE,FEES-ANALYSTS & CONSULTANTS,DESIGN CODE FEE,B000023742/59167,ARCADIS CONSULTING (UK) LTD,19/12/2022,8000.00
Corporate Property Bus Unit,AGENCY STAFF,TEMP STAFF WC 21.11.22 ,B000023742/61657,G2 RECRUITMENT SOLUTIONS,19/12/2022,1728.00
Corporate Property Bus Unit,AGENCY STAFF,TEMP STAFF WC 28.11.22 ,B000023742/61657,G2 RECRUITMENT SOLUTIONS,19/12/2022,1863.00
CORPORATE PROPERTY,ADVERTISING GENERAL,SERVE CONTROL ACT AND RISK ASSESS,B000023742/64541,SPECIALIST & EQUINE BAILIFFS LIMITED,19/12/2022,2245.00
CORPORATE PROPERTY,GENERAL REPAIR & MAINT BLDGS, DRY ROT REMOVAL,B000023743/21510,STONE OAK LTD,19/12/2022,7990.00
WILLOWS LANE DEPOT,EQUIPMNT REPAIR & MAINT,WILLOWS LANE OFFICES- FIT EXTRA SOCKETS,B000023743/57949,STEVEN MERCER ELECTRICAL CONTRACTORS LIMITED,19/12/2022,1093.00
OAKHILL PARK SERVICE BUILDING,CONTRACTOR OTHER,"OAKHILL SERVICE BUILDING, EXT DRAINAGE AND INT. PLASTER, DECORATIONS WORKS",B000023743/59128,GEORGE PEARCE & SONS LTD,19/12/2022,4994.00
HAWORTH ART GALLERY,ASSET MAINT R&M, SCAFFOLD AND SEAL CRACKS IN  ROOF,B000023743/59128,GEORGE PEARCE & SONS LTD,19/12/2022,544.00
MARKETS - OPERATIONS,ASSET MAINT R&M, FIT NEW KONE LOAD WEIGHING SYSTEM,B000023743/64522,R J LIFT SERVICES LTD,19/12/2022,4887.60
MARKETS - OPERATIONS,ASSET MAINT R&M,FIT NEW TOP FLOOR LANDING GATE LOCK,B000023743/64522,R J LIFT SERVICES LTD,19/12/2022,670.60
PARKS & OPEN SPACES,ASSET MAINT R&M,OAKHILL - FIRE RISK ASSESSMENT,B000023743/68104,FIRESEC COMPLIANCE LTD,19/12/2022,264.00
PARKS & OPEN SPACES,ASSET MAINT R&M,OAKHILL  SERVICE BUILDING- FIRE RISK ASSESSMENT,B000023743/68104,FIRESEC COMPLIANCE LTD,19/12/2022,264.00
PARKS & OPEN SPACES,ASSET MAINT R&M,OAKHILL COACH HOUSE - FIRE RISK ASSESSMENT,B000023743/68104,FIRESEC COMPLIANCE LTD,19/12/2022,264.00
ACCRINGTON CREMATORIUM,ASSET MAINT R&M,ACCRINGTON CEM - FIRE RISK ASSESSMENT,B000023743/68104,FIRESEC COMPLIANCE LTD,19/12/2022,264.00
PARKS & OPEN SPACES,ASSET MAINT R&M,RHYDDINGS PARK - FIRE RISK ASSESSMENT,B000023743/68104,FIRESEC COMPLIANCE LTD,19/12/2022,264.00
LIBRARY ST DEPOT,ASSET MAINT R&M,CVMU FIRE RISK ASSESSMENT,B000023743/68104,FIRESEC COMPLIANCE LTD,19/12/2022,440.00
PARKS & OPEN SPACES,ASSET MAINT R&M,LOWERFOLD - FIRE RISK ASSESSMENT,B000023743/68104,FIRESEC COMPLIANCE LTD,19/12/2022,264.00
PARKS & OPEN SPACES,ASSET MAINT R&M, BULLOUGH  PAVILLION- FIRE RISK ASSESSMENT,B000023743/68104,FIRESEC COMPLIANCE LTD,19/12/2022,264.00
PARKS & OPEN SPACES,ASSET MAINT R&M, PARKER STREET  - FIRE RISK ASSESSMENT,B000023743/68104,FIRESEC COMPLIANCE LTD,19/12/2022,264.00
PARKS & OPEN SPACES,ASSET MAINT R&M, OAKHILL  TENNIS PAVILLION- FIRE RISK ASSESSMENT,B000023743/68104,FIRESEC COMPLIANCE LTD,19/12/2022,264.00
PARKS & OPEN SPACES,ASSET MAINT R&M,OAKHILL BANDSTAND- FIRE RISK ASSESSMENT,B000023743/68104,FIRESEC COMPLIANCE LTD,19/12/2022,264.00
WILLOWS LANE STORES UPGRADE,CONTRACTOR OTHER,WILLOWS LANE  ASBESTOS ROOD REPLACEMENT,B000023743/68122,JOHN ALDERSON AND SON LTD,19/12/2022,32004.80
PLANNING POLICY B.U.,AGENCY STAFF,AGENCY STAFF - W/C 5/12/22,B000023744/58852,OYSTER PARTNERSHIP,19/12/2022,1379.50
PLANNING POLICY B.U.,AGENCY STAFF,TEMP STAFF - W/C 5/12/22,B000023744/58852,OYSTER PARTNERSHIP,19/12/2022,1646.50
DEVELOPMENT CONTROL B.U.,AGENCY STAFF,TEMP STAFF - W/C 5/12/22,B000023744/58852,OYSTER PARTNERSHIP,19/12/2022,463.20
DEV CONTROL,FINANCIAL VIABILITY ASSESMENTS,PROFESSIONAL FEES,B000023744/59174,KEPPIE MASSIE,19/12/2022,3300.00
DEV CONTROL,FINANCIAL VIABILITY ASSESSMENT,PROFESSIONAL FEES,B000023744/59174,KEPPIE MASSIE,19/12/2022,1800.00
DEV CONTROL,FINANCIAL VIABILITY ASSESMENTS,PROFESSIONAL FEES,B000023744/59174,KEPPIE MASSIE,19/12/2022,1800.00
DEV CONTROL,FINANCIAL VIABILITY ASSESSMENT,PREOFESSIONAL FEES,B000023744/59174,KEPPIE MASSIE,19/12/2022,3300.00
